person:nym,person:lemma_en,person:lemma_ancient,person:orthography,person:sex,person:hebrew,person:greek,person:checkme,person:id,person:pointer_in_volume,name:id,name:form,name:language_type,name:gender_type
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,–,M,,,,Vol-3-G_M-d8e53927-person,Vol-3-G_M-Greek-Males-Lysimachus-3,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,–,M,,,,Vol-3-G_M-d8e53961-person,Vol-3-G_M-Greek-Males-Lysimachus-4,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,Λυσιμάχου,M,,,,Vol-3-G_M-d8e54001-person,Vol-3-G_M-Greek-Males-Lysimachus-5,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,–,M,,,,Vol-3-G_M-d8e54045-person,Vol-3-G_M-Greek-Males-Lysimachus-6,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,–,M,,,,Vol-3-G_M-d8e54079-person,Vol-3-G_M-Greek-Males-Lysimachus-7,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,–,M,,,,Vol-3-G_M-d8e54119-person,Vol-3-G_M-Greek-Males-Lysimachus-8,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,–,M,,,,Vol-3-G_M-d8e54158-person,Vol-3-G_M-Greek-Males-Lysimachus-9,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysimachus-Λυσίμαχος,Lysimachus,Λυσίμαχος,Λυσιμάχου,M,,,,Vol-3-G_M-d8e54195-person,Vol-3-G_M-Greek-Males-Lysimachus-10,name-Lysimachus-d1e240495,Lysimachus-Λυσίμαχος,G,M 
 Lysis-Λῦσις,Lysis,Λῦσις,Λῦσιν,F,,,,Vol-3-G_F-d8e14478-person,Vol-3-G_F-Greek-Females-Lysis-1,name-Lysis-d1e501741,Lysis-Λῦσις,G,F 
 Lysius-Λύσιος,Lysius,Λύσιος,–,M,,,,Vol-3-G_M-d8e54241-person,Vol-3-G_M-Greek-Males-Lysius-1,name-Lysius-d1e535896,Lysius-Λύσιος,G,M 
 Ma‘an-מען,Ma‘an,מען,–,M,,,,Vol-2-S-H_M-d8e17981-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Ma‘an-1,name-Maan-d1e441505,Ma‘an-מען,S-H,M 
 Maṭan-מטן,Maṭan,מטן,–,M,,,,Vol-4-S-H_M-d8e25107-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Maṭan-1,name-Maan-d1e683660,Maṭan-מטן,S-H,M 
 Ma‘arava-מערבא,Ma‘arava,מערבא,–,M,,,,Vol-2-S-H_M-d8e18036-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Ma‘arava-1,name-Maarava-d1e441559,Ma‘arava-מערבא,S-H,M 
 Ma‘arava-מערבא,Ma‘arava,מערבא,–,M,,,,Vol-2-S-H_M-d8e18074-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Ma‘arava-2,name-Maarava-d1e441559,Ma‘arava-מערבא,S-H,M 
 MaχazDūχt-MaχazDūχt,MaχazDūχt,MaχazDūχt,מחזידוך,F,,,,Vol-4-I_F-d8e8700-person,Vol-4-I_F-Iranian-Females-MaχazDūχt-1,name-MaazDt-d1e645350,MaχazDūχt-MaχazDūχt,I,F 
 Maaziah-מעזיה,Maaziah,מעזיה,,M,מעזי,,,Vol-1-B_M-d2e44021-person,Vol-1-B_M-Maaziah-1,name-Maaziah-d1e134383,Maaziah-מעזיה,B,M 
 Macaria-Μακαρία,Macaria,Μακαρία,–,F,,,,Vol-3-G_F-d8e14568-person,Vol-3-G_F-Greek-Females-Macaria-1,name-Macaria-d1e501847,Macaria-Μακαρία,G,F 
 Macarius-Μακάριος,Macarius,Μακάριος,Μακαρίου,M,,,,Vol-2-G_M-d8e12316-person,Vol-2-G_M-Greek-Males-Macarius-1,name-Macarius-d1e380701,Macarius-Μακάριος,G,M 
 Macarius-Μακάριος,Macarius,Μακάριος,Μακαρίου,M,,,,Vol-2-G_M-d8e12374-person,Vol-2-G_M-Greek-Males-Macarius-2,name-Macarius-d1e380701,Macarius-Μακάριος,G,M 
 Macarius-Μακάριος,Macarius,Μακάριος,Μακαρίου,M,,,,Vol-3-G_M-d8e54290-person,Vol-3-G_M-Greek-Males-Macarius-1,name-Macarius-d1e380701,Macarius-Μακάριος,G,M 
 Macarius-Μακάριος,Macarius,Μακάριος,Μακαρίου,M,,,,Vol-3-G_M-d8e54323-person,Vol-3-G_M-Greek-Males-Macarius-2,name-Macarius-d1e380701,Macarius-Μακάριος,G,M 
 Maccabaius-Μακκαβαιος,Maccabaius,Μακκαβαιος,,M,,,—,Vol-1-S-G_M-d2e2172-person,Vol-1-S-G_M-Maccabaius-1,name-Maccabaius-d1e295506,Maccabaius-Μακκαβαιος,S-G,M 
 Macedon-Μακεδών,Macedon,Μακεδών,Μακεδόνος,M,,,,Vol-3-G_M-d8e54437-person,Vol-3-G_M-Greek-Males-Macedon-1,name-Macedon-d1e535949,Macedon-Μακεδών,G,M 
 Macedon-Μακεδών,Macedon,Μακεδών,Μακεδόνις,M,,,,Vol-3-G_M-d8e54472-person,Vol-3-G_M-Greek-Males-Macedon-2,name-Macedon-d1e535949,Macedon-Μακεδών,G,M 
 Macedonius-Μακεδόνιος,Macedonius,Μακεδόνιος,Μακεδόνις,M,,,,Vol-2-G_M-d8e12423-person,Vol-2-G_M-Greek-Males-Macedonius-1,name-Macedonius-d1e380886,Macedonius-Μακεδόνιος,Add-G,M 
 Macedonius-Μακεδόνιος,Macedonius,Μακεδόνιος,Μ[ακε]δόνιος,M,,,,Vol-2-G_M-d8e12469-person,Vol-2-G_M-Greek-Males-Macedonius-2,name-Macedonius-d1e380886,Macedonius-Μακεδόνιος,Add-G,M 
 Macedonius-Μακεδόνιος,Macedonius,Μακεδόνιος,Μακεδονίου,M,,,,Vol-3-G_M-d8e54392-person,Vol-3-G_M-Greek-Males-Macedonius-1,name-Macedonius-d1e380886,Macedonius-Μακεδόνιος,Add-G,M 
 Macedonius-Μακεδόνιος,Macedonius,Μακεδόνιος,Μακεδονιο[υ],M,,,,Vol-4-Vol-3-Add-G_M-d8e491-person,Vol-4-Vol-3-Add-G_M-Greek-Males-Macedonius-1,name-Macedonius-d1e380886,Macedonius-Μακεδόνιος,Add-G,M 
 Macerius-Macerius,Macerius,Macerius,Μάκερ,M,,,,Vol-3-L_M-d8e25282-person,Vol-3-L_M-Latin-Males-Macerius-1,name-Macerius-d1e581763,Macerius-Macerius,L,M 
 Macerius-Macerius,Macerius,Macerius,Μάκερ,M,,,,Vol-3-L_M-d8e25320-person,Vol-3-L_M-Latin-Males-Macerius-2,name-Macerius-d1e581763,Macerius-Macerius,L,M 
 Machaon-Μαχάων,Machaon,Μαχάων,–,M,,,,Vol-3-G_M-d8e54611-person,Vol-3-G_M-Greek-Males-Machaon-1,name-Machaon-d1e536146,Machaon-Μαχάων,G,M 
 Macidius-Macidius,Macidius,Macidius,Macido,M,,,,Vol-3-L_M-d8e25369-person,Vol-3-L_M-Latin-Males-Macidius-1,name-Macidius-d1e581867,Macidius-Macidius,L,M 
 Macrinus-Macrinus,Macrinus,Macrinus,Μακκρῖνος,M,,,,Vol-2-L_M-d8e6934-person,Vol-2-L_M-Latin-Males-Macrinus-1,name-Macrinus-d1e404983,Macrinus-Macrinus,L,M 
 Macrius-Macrius,Macrius,Macrius,Μάκρο[ν],M,,,,Vol-3-L_M-d8e25415-person,Vol-3-L_M-Latin-Males-Macrius-1,name-Macrius-d1e581923,Macrius-Macrius,L,M 
 Macrobius-Μακρόβιος,Macrobius,Μακρόβιος,Μακροβίου,M,,,,Vol-2-G_M-d8e12523-person,Vol-2-G_M-Greek-Males-Macrobius-1,name-Macrobius-d1e381074,Macrobius-Μακρόβιος,G,M 
 Madakhos-Madakhos,Madakhos,Madakhos,,M,מדך,,,Vol-1-P_M-d2e1921-person,Vol-1-P_M-Madakhos-1,name-Madakhos-d1e292468,Madakhos-Madakhos,P,M 
 Madaya-מדיא,Madaya,מדיא,מדייא /מדייה /מריא /מריה /מרייא /מרייה,M,,,,Vol-2-S-H_M-d8e17093-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Madaya-1,name-Madaya-d1e440610,Madaya-מדיא,S-H,M 
 Madaya-מדיא,Madaya,מדיא,מדייא /מדייה /מרייא /מרייה,M,,,,Vol-2-S-H_M-d8e17174-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Madaya-2,name-Madaya-d1e440610,Madaya-מדיא,S-H,M 
 Ma‘dīkarib-معديكرب,Ma‘dīkarib,معديكرب,–,M,,,,Vol-2-Vol-4-ADD-A_M-d8e1324-person,Vol-2-Vol-4-ADD-A_M-Arabic-Males-Ma‘dīkarib-1,name-Madkarib-d1e471199,Ma‘dīkarib-معديكرب,A,M 
 Ma‘dīkarib-معديكرب,Ma‘dīkarib,معديكرب,–,M,,,,Vol-2-Vol-4-ADD-A_M-d8e1369-person,Vol-2-Vol-4-ADD-A_M-Arabic-Males-Ma‘dīkarib-2,name-Madkarib-d1e471199,Ma‘dīkarib-معديكرب,A,M 
 Maʿdīkarib-معديكرب,Maʿdīkarib,معديكرب,–,M,,,,Vol-4-A_M-d8e12412-person,Vol-4-A_M-Arabic-Males-Maʿdīkarib-1,name-Madkarib-d1e620912,Maʿdīkarib-معديكرب,A,M 
 Maecia-Maecia,Maecia,Maecia,Maeciae,F,,,,Vol-3-L_F-d8e25157-person,Vol-3-L_F-Latin-Females-Maecia-1,name-Maecia-d1e562632,Maecia-Maecia,L,F 
 Maecia-Maecia,Maecia,Maecia,Maeciae,F,,,,Vol-3-L_F-d8e25194-person,Vol-3-L_F-Latin-Females-Maecia-2,name-Maecia-d1e562632,Maecia-Maecia,L,F 
 Maecius-Maecius,Maecius,Maecius,Maecio,M,,,,Vol-3-L_M-d8e25465-person,Vol-3-L_M-Latin-Males-Maecius-1,name-Maecius-d1e581976,Maecius-Maecius,L,M 
 Maecius-Maecius,Maecius,Maecius,Maecio,M,,,,Vol-3-L_M-d8e25508-person,Vol-3-L_M-Latin-Males-Maecius-2,name-Maecius-d1e581976,Maecius-Maecius,L,M 
 Maḥel-מחאל,Maḥel,מחאל,–,M,,,,Vol-4-S-H_M-d8e24836-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Maḥel-1,name-Mael-d1e683363,Maḥel-מחאל,S-H,M 
 Maena-Maena,Maena,Maena,Maianiae,F,,,,Vol-3-L_F-d8e25240-person,Vol-3-L_F-Latin-Females-Maena-1,name-Maena-d1e562724,Maena-Maena,L,F 
 Maevius-Maevius,Maevius,Maevius,Maeviu[s],M,,,,Vol-3-L_M-d8e25553-person,Vol-3-L_M-Latin-Males-Maevius-1,name-Maevius-d1e582072,Maevius-Maevius,L,M 
 Magassarus-Μαγασσαρος,Magassarus,Μαγασσαρος,,M,,Μεγασσαρος,,Vol-1-S-G_M-d2e2129-person,Vol-1-S-G_M-Magassarus-1,name-Magassarus-d1e295458,Magassarus-Μαγασσαρος,S-G,M 
 Magbilah-מגבילה,Magbilah,מגבילה,–,M,,,,Vol-2-S-H_M-d8e17044-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Magbilah-1,name-Magbilah-d1e440565,Magbilah-מגבילה,S-H,M 
 Magdalene-Μαγδαληνη,Magdalene,Μαγδαληνη,,F,,,—,Vol-1-S-G_F-d2e239-person,Vol-1-S-G_F-Magdalene-1,name-Magdalene-d1e293447,Magdalene-Μαγδαληνη,S-G,F 
 Magius-Magius,Magius,Magius,Μαγιᾶ,M,,,,Vol-3-L_M-d8e25601-person,Vol-3-L_M-Latin-Males-Magius-1,name-Magius-d1e582125,Magius-Magius,L,M 
 Magius-Magius,Magius,Magius,–,M,,,,Vol-3-L_M-d8e25638-person,Vol-3-L_M-Latin-Males-Magius-2,name-Magius-d1e582125,Magius-Magius,L,M 
 Magius-Magius,Magius,Magius,Μαγίου,M,,,,Vol-3-L_M-d8e25676-person,Vol-3-L_M-Latin-Males-Magius-3,name-Magius-d1e582125,Magius-Magius,L,M 
 Magna-Magna,Magna,Magna,Μάγνα,F,,,,Vol-2-L_F-d8e1417-person,Vol-2-L_F-Latin-Female-Magna-1,name-Magna-d1e395536,Magna-Magna,L,F 
 Magna-Magna,Magna,Magna,Μάγνα,F,,,,Vol-2-L_F-d8e1449-person,Vol-2-L_F-Latin-Female-Magna-2,name-Magna-d1e395536,Magna-Magna,L,F 
 Magnus-Magnus,Magnus,Magnus,Μάγνος,M,,,,Vol-2-L_M-d8e6989-person,Vol-2-L_M-Latin-Males-Magnus-1,name-Magnus-d1e405037,Magnus-Magnus,L,M 
 Mahadat-Mahadat,Mahadat,Mahadat,מהדט,M,,,,Vol-4-I_M-d8e6841-person,Vol-4-I_M-Iranian-Males-Mahadat-1,name-Mahadat-d1e659629,Mahadat-Mahadat,I,M 
 Mahadat-Mahadat,Mahadat,Mahadat,מהדד,M,,,,Vol-4-I_M-d8e6879-person,Vol-4-I_M-Iranian-Males-Mahadat-2,name-Mahadat-d1e659629,Mahadat-Mahadat,I,M 
 Mahadat-Mahadat,Mahadat,Mahadat,מחדד,M,,,,Vol-4-I_M-d8e6916-person,Vol-4-I_M-Iranian-Males-Mahadat-3,name-Mahadat-d1e659629,Mahadat-Mahadat,I,M 
 Mahadat-Mahadat,Mahadat,Mahadat,מהינדד,M,,,,Vol-4-I_M-d8e6953-person,Vol-4-I_M-Iranian-Males-Mahadat-4,name-Mahadat-d1e659629,Mahadat-Mahadat,I,M 
 Mahbūχt-Mahbūχt,Mahbūχt,Mahbūχt,מבוג /מנוג,M,,,,Vol-4-I_M-d8e6724-person,Vol-4-I_M-Iranian-Males-Mahbūχt-1,name-Mahbt-d1e659511,Mahbūχt-Mahbūχt,I,M 
 Maḥirshah-מחירשה,Maḥirshah,מחירשה,–,F,,,,Vol-2-S-H_F-d8e652-person,Vol-2-S-H_F-Semitic-Hebrew-Females-Maḥirshah-1,name-Mahirshah-d1e414789,Maḥirshah-מחירשה,S-H,F 
 Maḥirshah-מחירשה,Maḥirshah,מחירשה,–,F,,,,Vol-2-S-H_F-d8e678-person,Vol-2-S-H_F-Semitic-Hebrew-Females-Maḥirshah-2,name-Mahirshah-d1e414789,Maḥirshah-מחירשה,S-H,F 
 Mahsiah-מחסיה,Mahsiah,מחסיה,–,M,,,,Vol-2-B_M-d8e34627-person,Vol-2-B_M-Biblical-Males-Mahsiah-1,name-Mahsiah-d1e347125,Mahsiah-מחסיה,B,M 
 Mahsiah-מחסיה,Mahsiah,מחסיה,מחסיא,M,,,,Vol-2-B_M-d8e34658-person,Vol-2-B_M-Biblical-Males-Mahsiah-2,name-Mahsiah-d1e347125,Mahsiah-מחסיה,B,M 
 Mahsiah-מחסיה,Mahsiah,מחסיה,מחסה,M,,,,Vol-2-Vol-1-ADD-B_M-d8e7339-person,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Mahsiah-1,name-Mahsiah-d1e347125,Mahsiah-מחסיה,B,M 
 Maia-Μαῖα,Maia,Μαῖα,–,F,,,,Vol-2-Vol-1-ADD-G_F-d8e1091-person,Vol-2-Vol-1-ADD-G_F-Greek-Females-Maia-1,name-Maia-d1e456096,Maia-Μαῖα,G,F 
 Maisaizabas-Maisaizabas,Maisaizabas,Maisaizabas,Μαισαιζάβας,M,,,,Vol-3-S-G_M-d8e2827-person,Vol-3-S-G_M-Semitic-Greek-Males-Maisaizabas-1,name-Maisaizabas-d1e599413,Maisaizabas-Maisaizabas,S-G,M 
 Major-Major,Major,Major,,M,,Μάιορ,,Vol-1-L_M-d2e3445-person,Vol-1-L_M-Major-1,name-Major-d1e280796,Major-Major,L,M 
 Makhir-מכיר,Makhir,מכיר,–,M,,,,Vol-2-B_M-d8e34889-person,Vol-2-B_M-Biblical-Males-Makhir-1,name-Makhir-d1e347250,Makhir-מכיר,B,M 
 Makhir-מכיר,Makhir,מכיר,–,M,,,,Vol-2-B_M-d8e34926-person,Vol-2-B_M-Biblical-Males-Makhir-2,name-Makhir-d1e347250,Makhir-מכיר,B,M 
 Mala-מלא,Mala,מלא,–,M,,,,Vol-4-S-H_M-d8e25156-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Mala-1,name-Mala-d1e683716,Mala-מלא,S-H,M 
 Mala-מלא,Mala,מלא,–,M,,,,Vol-4-S-H_M-d8e25190-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Mala-2,name-Mala-d1e683716,Mala-מלא,S-H,M 
 Mala-מלא,Mala,מלא,מואלא,M,,,,Vol-4-S-H_M-d8e25224-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Mala-3,name-Mala-d1e683716,Mala-מלא,S-H,M 
 Mala-מלא,Mala,מלא,–,M,,,,Vol-4-S-H_M-d8e25261-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Mala-4,name-Mala-d1e683716,Mala-מלא,S-H,M 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4387-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-1,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4419-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-2,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4451-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-3,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4483-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-4,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4515-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-5,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4547-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-6,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4579-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-7,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4614-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-8,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4649-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-9,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4684-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-10,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4719-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-11,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4755-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-12,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Maḥlafta-מחלפתא,Maḥlafta,מחלפתא,–,F,,,,Vol-4-S-H_F-d8e4797-person,Vol-4-S-H_F-Semitic-Hebrew-Females-Maḥlafta-13,name-Malafta-d1e668926,Maḥlafta-מחלפתא,S-H,F 
 Malbonai-Malbonai,Malbonai,Malbonai,מלבונאי,M,,,,Vol-4-I_M-d8e7243-person,Vol-4-I_M-Iranian-Males-Malbonai-1,name-Malbonai-d1e660103,Malbonai-Malbonai,I,M 
 Maḥlefa-מחלפא,Maḥlefa,מחלפא,ימחלפא,M,,,,Vol-4-S-H_M-d8e24891-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Maḥlefa-1,name-Malefa-d1e683416,Maḥlefa-מחלפא,S-H,M 
 Maḥlefa-מחלפא,Maḥlefa,מחלפא,–,M,,,,Vol-4-S-H_M-d8e24935-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Maḥlefa-2,name-Malefa-d1e683416,Maḥlefa-מחלפא,S-H,M 
 Maḥlefa-מחלפא,Maḥlefa,מחלפא,–,M,,,,Vol-4-S-H_M-d8e24970-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Maḥlefa-3,name-Malefa-d1e683416,Maḥlefa-מחלפא,S-H,M 
 Maḥlefa-מחלפא,Maḥlefa,מחלפא,Maḥlafa,M,,,,Vol-4-S-H_M-d8e25004-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Maḥlefa-4,name-Malefa-d1e683416,Maḥlefa-מחלפא,S-H,M 
 Maḥlefa-מחלפא,Maḥlefa,מחלפא,מחלפנא,M,,,,Vol-4-S-H_M-d8e25044-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Maḥlefa-5,name-Malefa-d1e683416,Maḥlefa-מחלפא,S-H,M 
 MalidiGdumanda-MalidiGdumanda,MalidiGdumanda,MalidiGdumanda,מלדיגדומנד,M,,,,Vol-4-I_M-d8e7306-person,Vol-4-I_M-Iranian-Males-MalidiGdumanda-1,name-MalidiGdumanda-d1e660161,MalidiGdumanda-MalidiGdumanda,I,M 
 Malka-מלכה,Malka,מלכה,Μελχά,F,,,,Vol-2-B_F-d8e1301-person,Vol-2-B_F-Biblical-Females-Malka-1,name-Malka-d1e327244,Malka-מלכה,B,F 
 Malka-מלכא,Malka,מלכא,Μάλχος,M,,,,Vol-3-S-H_M-d8e4330-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-1,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Μελχίων,M,,,,Vol-3-S-H_M-d8e4394-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-2,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Μαλωχῶς,M,,,,Vol-3-S-H_M-d8e4429-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-3,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Malichi,M,,,,Vol-3-S-H_M-d8e4467-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-4,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Malichus,M,,,,Vol-3-S-H_M-d8e4504-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-5,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Μιλίχου,M,,,,Vol-3-S-H_M-d8e4541-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-6,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Μίλιχος,M,,,,Vol-3-S-H_M-d8e4576-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-7,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Μιλίχου,M,,,,Vol-3-S-H_M-d8e4611-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-8,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Μίλιχος,M,,,,Vol-3-S-H_M-d8e4646-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-9,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Μίλιχος,M,,,,Vol-3-S-H_M-d8e4681-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-10,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malka-מלכא,Malka,מלכא,Malc[h]ia[s],M,,,,Vol-3-S-H_M-d8e4716-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Malka-11,name-Malka-d1e603202,Malka-מלכא,S-H,M 
 Malkiah-מלכיה,Malkiah,מלכיה,מלך,M,,,,Vol-2-B_M-d8e34975-person,Vol-2-B_M-Biblical-Males-Malkiah-1,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,–,M,,,,Vol-2-B_M-d8e35012-person,Vol-2-B_M-Biblical-Males-Malkiah-2,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,מלוך,M,,,,Vol-2-B_M-d8e35040-person,Vol-2-B_M-Biblical-Males-Malkiah-3,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,Μάλχος,M,,,,Vol-2-B_M-d8e35074-person,Vol-2-B_M-Biblical-Males-Malkiah-4,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,Μάλχου,M,,,,Vol-2-B_M-d8e35110-person,Vol-2-B_M-Biblical-Males-Malkiah-5,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,Μολέχης,M,,,,Vol-2-B_M-d8e35152-person,Vol-2-B_M-Biblical-Males-Malkiah-6,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,Μιλίχου,M,,,,Vol-2-B_M-d8e35184-person,Vol-2-B_M-Biblical-Males-Malkiah-7,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,Μιλίχου,M,,,,Vol-2-B_M-d8e35222-person,Vol-2-B_M-Biblical-Males-Malkiah-8,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,Μάλχος,M,,,,Vol-2-B_M-d8e35254-person,Vol-2-B_M-Biblical-Males-Malkiah-9,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,מלך,M,,,,Vol-2-B_M-d8e35287-person,Vol-2-B_M-Biblical-Males-Malkiah-10,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
 Malkiah-מלכיה,Malkiah,מלכיה,Μελχι,M,,,,Vol-2-Vol-1-ADD-B_M-d8e7384-person,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Malkiah-1,name-Malkiah-d1e347344,Malkiah-מלכיה,B,M 
