baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-sifra,dam-lev,jac,lcs_len_char,lcs_str_char,lcc_distance,id
ref-sifra.11.4-12.17.1-ref-sifra.11.4-12.17.11,ref-sifre-d.2.5.28-ref-sifre-d.2.5.37,527675,527731,ref-sifra.11.4-12.17.1,ref-sifra.11.4-12.17.11,8130,8194,ref-sifre-d.2.5.28,ref-sifre-d.2.5.37,ואומר לכם אתם תירשו את אדמתם אתם נאים יורשים אותם שאתם ,ואתם שנאתם אותי ותשלחוני מאתכם ואומר וישלחם יצחק וילכו מאתו ,11,10,4,4.0,1585,1584.0,0.6666666666666666,0.8,30,ואם אתם תי ת מאתם אים יויו את ,0.5,4060001330
ref-sifra.11.4-12.18.1-ref-sifra.11.4-12.18.17,ref-sifre-d.174.1.5-ref-sifre-d.174.2.21,527793,527874,ref-sifra.11.4-12.18.1,ref-sifra.11.4-12.18.17,193211,193365,ref-sifre-d.174.1.5,ref-sifre-d.174.2.21,ואני אתננה לכם לרשת אותה עתיד אני ליתנה לכם ירושת עולם שמא תאמרו אין לך ליתן לנו ,אתה יורש אותם עשה_מצוה_האמורה_בענין_שבשכרה אתה יורש אותם אל מעוננים ואל קוסמים ישמעו שמא תאמר להם יש במה לשאול ולי אין לי תלמוד לומר ואתה לא כן נתן לך ,17,28,1348,1348.0,1586,1586.0,0.7019867549668874,0.7391304347826086,51,אתה רש אות עאני תה יושת עולם שמא תאמרו אין ל לת לנ ,0.6622516556291391,4060001331
ref-sifra.11.4-12.24.22-ref-sifra.11.4-12.25.1,ref-sifre-d.172.2.1-ref-sifre-d.172.4.9,528982,529081,ref-sifra.11.4-12.24.22,ref-sifra.11.4-12.25.1,191992,192098,ref-sifre-d.172.2.1,ref-sifre-d.172.4.9,הנשאל בהם אוב זה פיתום המדבר משחיו וידעוני המדבר בפיו הרי אלו בסקילה והנשאל בהם באזהרה מות ,ושואל אוב זה פיתום המדבר משחיו ידעוני המדבר בפיו הם עצמם בסקילה והנשאל בהם באזהרה ודורש אל המתים ,17,18,1342,1342.0,1587,1587.0,0.26804123711340205,0.33333333333333337,78,שאל אוב זה פיתום המדבר משחיו ידעוני המדבר בפיו ה  בסקילה והנשאל בהם באזהרה ות ,0.19587628865979378,4060001332
ref-sifra.12.1-00.6.44-ref-sifra.12.1-00.6.54,ref-sifre-d.118.6.24-ref-sifre-d.118.6.35,530441,530500,ref-sifra.12.1-00.6.44,ref-sifra.12.1-00.6.54,156917,156973,ref-sifre-d.118.6.24,ref-sifre-d.118.6.35,בנו ובתו בני קיימא יצאו בנו ובתו הנפלים שאינם בני קיימא ,להביא את הבן ולהוציא את היורש מביא אני את הבן שכן קם ,11,12,1041,1041.0,1589,1588.0,0.7678571428571429,0.8333333333333334,24,ב ת ב יא א ו ב ני א ב ק ,0.5714285714285714,4060001333
ref-sifra.12.1-00.6.38-ref-sifra.12.1-00.6.48,ref-sifre-d.227.7.5-ref-sifre-d.227.7.14,530414,530465,ref-sifra.12.1-00.6.38,ref-sifra.12.1-00.6.48,228164,228213,ref-sifre-d.227.7.5,ref-sifre-d.227.7.14,מה אמו ואביו בני קיימא אף בנו ובתו בני קיימא יצאו ,מה אפרוחים בני קיימא יצאו מתים אף ביצים בני קיימא ,11,10,1553,1553.0,1588,1588.0,0.5,0.6,32,מה אוי בני קיימא או ת בני קיימא ,0.36,4060001334
ref-sifra.12.1-00.8.39-ref-sifra.12.1-00.8.46,ref-sifre-d.81.6.31-ref-sifre-d.81.6.48,530997,531039,ref-sifra.12.1-00.8.39,ref-sifra.12.1-00.8.46,128670,128761,ref-sifre-d.81.6.31,ref-sifre-d.81.6.48,"בניהם ואת בנותיהם אין_לי_אלא בנים ובנות אבות ואמהות מנין ת""ל כי גם את בניהם ואת בנותיהם","בניהם ואת בנותיהם אין_לי_אלא בנים ובנות אבות ואמהות מנין ת""ל כי גם את בניהם ואת בנותיהם",16,16,585,585.0,1592,1592.0,0.0,0.0,87,"בניהם ואת בנותיהם אין_לי_אלא בנים ובנות אבות ואמהות מנין ת""ל כי גם את בניהם ואת בנותיהם",0.0,4060001335
ref-sifra.12.1-00.8.29-ref-sifra.12.1-00.8.51,ref-sifre-d.280.1.38-ref-sifre-d.280.2.14,530937,531067,ref-sifra.12.1-00.8.29,ref-sifra.12.1-00.8.51,264513,264614,ref-sifre-d.280.1.38,ref-sifre-d.280.2.14,בנים בעדותם של אבות כשהוא אומר ובנים לרבות את הקרובים ואלו הם הקרובים אחיו ואחי אביו ואחי אמו,בנים בעדותם של אבות כשהוא אומר ובנים לרבות את הקרובים ואלו הם הקרובים אחיו ואחי אביו ואחי אמו,18,18,1806,1806.0,1590,1590.0,0.0,0.0,93,בנים בעדותם של אבות כשהוא אומר ובנים לרבות את הקרובים ואלו הם הקרובים אחיו ואחי אביו ואחי אמו,0.0,4060001336
ref-sifra.12.1-01.1.1-ref-sifra.12.1-01.3.21,ref-sifre-d.96.12.1-ref-sifre-d.96.13.43,532977,533347,ref-sifra.12.1-01.1.1,ref-sifra.12.1-01.3.21,137374,137659,ref-sifre-d.96.12.1,ref-sifre-d.96.13.43,"ולא תשימו קרחה יכול לא יהיו חייבים אלא על בין העינים בלבד מנין לרבות את כל הראש ת""ל בראשם לרבות את כל הראש ומנין שחייב על כל קרחה וקרחה ת""ל לא יקרחו קרחה יכול הכהנים שריבה בהם הכתוב מצות יתירות חייבים על כל קרחה וקרחה וחייבים על הראש כבין העינים אבל ישראל שלא ריבה בהם","ולא תשימו קרחה יכול לא יהיו חייבים אלא על בין העינים בלבד מנין לרבות את כל הראש ת""ל בראשם לרבות את כל הראש ומנין שחייב על כל קרחה וקרחה ת""ל לא יקרחו קרחה יכול הכהנים שריבה בהם הכתוב מצות יתירות חייבים על כל קרחה וקרחה וחייבים על הראש כבין העינים אבל ישראל שלא ריבה בהם",55,55,729,728.0,1594,1594.0,0.0,0.0,268,"ולא תשימו קרחה יכול לא יהיו חייבים אלא על בין העינים בלבד מנין לרבות את כל הראש ת""ל בראשם לרבות את כל הראש ומנין שחייב על כל קרחה וקרחה ת""ל לא יקרחו קרחה יכול הכהנים שריבה בהם הכתוב מצות יתירות חייבים על כל קרחה וקרחה וחייבים על הראש כבין העינים אבל ישראל שלא ריבה בהם",0.0,4060001337
ref-sifra.12.1-01.3.11-ref-sifra.12.1-01.3.16,ref-sifre-d.96.13.72-ref-sifre-d.96.13.78,533287,533323,ref-sifra.12.1-01.3.11,ref-sifra.12.1-01.3.16,137806,137849,ref-sifre-d.96.13.72,ref-sifre-d.96.13.78,קרחה וקרחה ועל הראש כבין העינים ,קרחה וקרחה וחייבים על הראש כבין העינים ,6,7,740,739.0,1598,1594.0,0.1794871794871795,0.16666666666666663,32,קרחה וקרחה ועל הראש כבין העינים ,0.17948717948717952,4060001338
ref-sifra.12.1-01.2.23-ref-sifra.12.1-01.3.4,ref-sifre-d.262.2.28-ref-sifre-d.262.2.43,533180,533253,ref-sifra.12.1-01.2.23,ref-sifra.12.1-01.3.4,252179,252249,ref-sifre-d.262.2.28,ref-sifre-d.262.2.43,מנין לרבות הראש תלמוד לומר בראשם לרבות את הראש יכול בכהנים שריבה בהם ,"אוכל לרבות אוכל בהמה אין_לי_אלא נשך כסף נשך אוכל מנין לרבות כל דבר ת""ל ",13,14,1738,1736.0,1596,1594.0,0.7323943661971831,0.7647058823529411,30, לרבות אול ב לאאש כול ני רב ב ,0.5774647887323944,4060001339
ref-sifra.12.1-01.3.37-ref-sifra.12.1-01.3.53,ref-sifre-d.96.13.14-ref-sifre-d.96.13.21,533428,533516,ref-sifra.12.1-01.3.37,ref-sifra.12.1-01.3.53,137500,137535,ref-sifre-d.96.13.14,ref-sifre-d.96.13.21,"על כל קרחה וקרחה ת""ל לא יקרחו קרחה","על כל קרחה וקרחה ת""ל לא יקרחו קרחה",8,8,730,730.0,1600,1600.0,0.0,0.0,34,"על כל קרחה וקרחה ת""ל לא יקרחו קרחה",0.0,4060001340
ref-sifra.12.1-01.3.50-ref-sifra.12.1-01.3.57,ref-sifre-d.96.13.30-ref-sifre-d.96.13.38,533499,533541,ref-sifra.12.1-01.3.50,ref-sifra.12.1-01.3.57,137586,137635,ref-sifre-d.96.13.30,ref-sifre-d.96.13.38,על כל קרחה וקרחה ועל הראש כבין העינים ,על כל קרחה וקרחה וחייבים על הראש כבין העינים ,8,9,734,734.0,1602,1600.0,0.15555555555555556,0.1428571428571429,38,על כל קרחה וקרחה ועל הראש כבין העינים ,0.15555555555555556,4060001341
ref-sifra.12.1-01.3.65-ref-sifra.12.1-01.3.70,ref-sifre-d.96.13.32-ref-sifre-d.96.13.38,533579,533615,ref-sifra.12.1-01.3.65,ref-sifra.12.1-01.3.70,137592,137635,ref-sifre-d.96.13.32,ref-sifre-d.96.13.38,קרחה וקרחה ועל הראש כבין העינים ,קרחה וקרחה וחייבים על הראש כבין העינים ,6,7,735,734.0,1603,1603.0,0.1794871794871795,0.16666666666666663,32,קרחה וקרחה ועל הראש כבין העינים ,0.17948717948717952,4060001342
ref-sifra.12.1-01.3.34-ref-sifra.12.1-01.3.81,ref-sifre-d.96.13.57-ref-sifre-d.96.13.105,533412,533672,ref-sifra.12.1-01.3.34,ref-sifra.12.1-01.3.81,137726,137995,ref-sifre-d.96.13.57,ref-sifre-d.96.13.105,בין העינים לבד תלמוד לומר קרחה קרחה לגזירה_שוה_מה לגזירה_שוה_מה קרחה האמור בכהנים על כל קרחה וקרחה ועל הראש כבין העינים אף קרחה האמורה בישראל חייבים_על_כל קרחה וקרחה ועל הראש כבין העינים ומה קרחה האמורה בישראל אין חייבים_אלא_על המת אף קרחה ,"בין העינים בלבד ת""ל קרחה קרחה לגזירה שוה מה קרחה האמורה בכהנים חייבים על כל קרחה וקרחה וחייבים על הראש כבין העינים אף קרחה האמורה בישראל חייבין על כל קרחה וקרחה וחייבין על כל הראש כבין העינים ומה קרחה האמורה בישראל אין חייבים אלא על המת בלבד אף קרחה ",40,49,739,739.0,1599,1599.0,0.236,0.45833333333333337,212,בין העינים לבד תל קרחה קרחה לגזירה שוהמה קרחה האמור בכהנים על כל קרחה וקרחה ועל הראש כבין העינים אף קרחה האמורה בישראל חייביעלכל קרחה וקרחה ועל הראש כבין העינים ומה קרחה האמורה בישראל אין חייביםאלאעל המת אף קרחה ,0.15200000000000002,4060001343
ref-sifra.12.1-01.5.1-ref-sifra.12.1-01.5.8,ref-sifre-d.96.13.22-ref-sifre-d.96.13.29,533818,533867,ref-sifra.12.1-01.5.1,ref-sifra.12.1-01.5.8,137536,137585,ref-sifre-d.96.13.22,ref-sifre-d.96.13.29,יכול הכהנים שריבה בהם הכתוב מצות יתירות חייבים ,יכול הכהנים שריבה בהם הכתוב מצות יתירות חייבים ,8,8,732,732.0,1604,1604.0,0.0,0.0,47,יכול הכהנים שריבה בהם הכתוב מצות יתירות חייבים ,0.0,4060001344
ref-sifra.12.1-01.5.3-ref-sifra.12.1-01.5.17,ref-sifre-d.96.13.39-ref-sifre-d.96.13.49,533831,533910,ref-sifra.12.1-01.5.3,ref-sifra.12.1-01.5.17,137636,137693,ref-sifre-d.96.13.39,ref-sifre-d.96.13.49,אבל ישראל שלא ריבה בהם הכתוב מצות יתירות לא יהיו חייבים,אבל ישראל שלא ריבה בהם הכתוב מצות יתירות לא יהיו חייבים,11,11,736,736.0,1605,1605.0,0.0,0.0,55,אבל ישראל שלא ריבה בהם הכתוב מצות יתירות לא יהיו חייבים,0.0,4060001345
ref-sifra.12.1-01.5.35-ref-sifra.12.1-01.6.4,ref-sifre-d.96.13.94-ref-sifre-d.97.1.10,534000,534214,ref-sifra.12.1-01.5.35,ref-sifra.12.1-01.6.4,137934,138077,ref-sifre-d.96.13.94,ref-sifre-d.97.1.10,האמורה בישראל אין חייבים אלא על המת בלבד אף קרחה האמורה בכהנים אין חייבים,ומה קרחה האמורה בישראל אין חייבים אלא על המת בלבד אף קרחה האמורה בכהנים אין חייבים אלא על המת כי עם קדוש אתה לה'_א_להיך קדושה שהיא עליך,14,27,741,741.0,1607,1607.0,0.45925925925925926,0.38888888888888884,73,האמורה בישראל אין חייבים אלא על המת בלבד אף קרחה האמורה בכהנים אין חייבים,0.45925925925925926,4060001346
ref-sifra.12.1-01.11.10-ref-sifra.12.1-01.11.23,ref-sifre-d.270.8.15-ref-sifre-d.270.8.27,535034,535107,ref-sifra.12.1-01.11.10,ref-sifra.12.1-01.11.23,258636,258704,ref-sifre-d.270.8.15,ref-sifre-d.270.8.27,שהלך בעלה למדינת הים ובאו ואמרו לה מת בעלה ונתקדשה ואחר כך בא בעלה ,"שהלך בעלה למדינת הים ואמרו לה הרי מת בעליך וניסת ואח""כ בא בעלה ",14,13,1792,1792.0,1610,1610.0,0.2835820895522388,0.5714285714285714,54,שהלך בעלה למדינת הים ואמרו לה מת בעל ונת ואחכ בא בעלה ,0.19402985074626866,4060001347
ref-sifra.12.1-01.11.42-ref-sifra.12.1-01.13.6,ref-sifre-d.286.2.2-ref-sifre-d.286.2.16,535200,535323,ref-sifra.12.1-01.11.42,ref-sifra.12.1-01.13.6,269088,269153,ref-sifre-d.286.2.2,ref-sifre-d.286.2.16,ואשה גרושה מאישה ולא מאיש שאינו אישה לא יקחו לא יקחו מלמד שהאשה מוזהרת על ידי האיש ומנין שאם אינו רוצה  תלמוד לומר ,"אנשים אין_לי_אלא אנשים נשים מנין איש עם אשה ואשה עם איש מנין ת""ל ",24,13,1907,1907.0,1611,1611.0,0.6782608695652174,0.9047619047619048,41,אש אילאא אנש  י אי  אשה וה ע איש מנין תל ,0.6434782608695653,4060001348
ref-sifra.12.1-01.11.42-ref-sifra.12.1-01.13.6,ref-sifre-d.292.2.1-ref-sifre-d.292.2.14,535200,535323,ref-sifra.12.1-01.11.42,ref-sifra.12.1-01.13.6,277474,277534,ref-sifre-d.292.2.1,ref-sifre-d.292.2.14,ואשה גרושה מאישה ולא מאיש שאינו אישה לא יקחו לא יקחו מלמד שהאשה מוזהרת על ידי האיש ומנין שאם אינו רוצה  תלמוד לומר ,"אנשים אין_לי_אלא אנשים נשים איש עם אשה ואשה עם איש מנין ת""ל ",24,12,2086,2086.0,1612,1611.0,0.6782608695652174,0.9047619047619048,40,אש אילאא אנש י אי  אשה וה ע איש מנין תל ,0.6521739130434783,4060001349
ref-sifra.12.1-01.15.11-ref-sifra.12.1-01.15.25,ref-sifre-d.36.2.105-ref-sifre-d.36.2.118,535618,535692,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,51597,51665,ref-sifre-d.36.2.105,ref-sifre-d.36.2.118,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,ונאמר להלן כתב מה כתב האמור להלן על הספר ובדיו אף כתב האמור כאן ,15,14,129,90.0,1614,1613.0,0.36619718309859156,0.6428571428571428,49,ונאמר להלן ב מה ב האמור להלן ע הב אף ב האמור כאן ,0.3098591549295775,4060001350
ref-sifra.12.1-01.15.11-ref-sifra.12.1-01.15.25,ref-sifre-d.43.25.4-ref-sifre-d.43.25.17,535618,535692,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,82479,82541,ref-sifre-d.43.25.4,ref-sifre-d.43.25.17,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן ,15,14,225,168.0,1615,1613.0,0.4084507042253521,0.5833333333333333,47,ונאמר להלן אי מה י האמור להלן ב אף י האמור כאן ,0.3380281690140845,4060001351
ref-sifra.12.1-01.15.11-ref-sifra.12.1-01.15.25,ref-sifre-d.62.4.10-ref-sifre-d.62.4.45,535618,535692,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,110127,110309,ref-sifre-d.62.4.10,ref-sifre-d.62.4.45,ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן בלשון הקדש כאן בית הבחירה אף שמי האמור להלן בית הבחירה ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן,ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן בלשון הקדש כאן בית הבחירה אף שמי האמור להלן בית הבחירה ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן,36,36,336,336.0,1616,1616.0,0.0,0.0,170,ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן בלשון הקדש כאן בית הבחירה אף שמי האמור להלן בית הבחירה ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן,0.0,4060001352
ref-sifra.12.1-01.15.11-ref-sifra.12.1-01.15.25,ref-sifre-d.69.1.5-ref-sifre-d.69.1.16,535618,535692,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,114098,114162,ref-sifre-d.69.1.5,ref-sifre-d.69.1.16,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,15,12,479,441.0,1619,1613.0,0.39436619718309857,0.5833333333333333,46,ונאמר להלן ה מה ה האמור להלן ל אף ה האמור כאן ,0.352112676056338,4060001353
ref-sifra.12.1-01.15.11-ref-sifra.12.1-01.15.25,ref-sifre-d.86.6.7-ref-sifre-d.86.6.18,535618,535692,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,131053,131119,ref-sifre-d.86.6.7,ref-sifre-d.86.6.18,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,15,12,629,592.0,1620,1613.0,0.38028169014084506,0.5833333333333333,47,ונאמר להלן ה מה ה האמור להלן בל אף ה האמור כאן ,0.3380281690140845,4060001354
ref-sifra.12.1-01.15.11-ref-sifra.12.1-01.15.25,ref-sifre-d.90.2.7-ref-sifre-d.90.2.19,535618,535692,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,133036,133105,ref-sifre-d.90.2.7,ref-sifre-d.90.2.19,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,15,13,700,651.0,1621,1613.0,0.352112676056338,0.5833333333333333,48,ונאמר להלן ה מה ה האמור להלן  בל אף ה האמור כאן ,0.323943661971831,4060001355
ref-sifra.12.1-01.15.11-ref-sifra.12.1-01.15.25,ref-sifre-d.107.18.12-ref-sifre-d.107.18.25,535618,535692,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,147584,147656,ref-sifre-d.107.18.12,ref-sifre-d.107.18.25,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן ,15,14,899,842.0,1622,1613.0,0.4788732394366197,0.5833333333333333,46,ונאמר להלן ה מה ה האמור להלן ל אף ה האמור כאן ,0.352112676056338,4060001356
