baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.10.3-04.1.39-ref-sifra.10.3-04.1.52,ref-bible.0209.18.24.4-ref-bible.209.18.25.2,439233,439315,ref-sifra.10.3-04.1.39,ref-sifra.10.3-04.1.52,1012093,1012225,ref-bible.0209.18.24.4,ref-bible.0209.18.25.2,עשות מחוקות התועבות אשר נעשו לפניכם ולא תטמאו בהם טומאת שפיכות דמים שנאמר ולא ,ועשה עול ככל התועבות אשר עשה הרשע יעשה וחי כל צדקתו צדקתיו אשר עשה לא תזכרנה במעלו אשר מעל ובחטאתו אשר חטא בם ימות ואמרתם לא ,14,26,1775,1775.0,1096,1095.0,0.664,0.782608695652174,2,התועבות אשר,4090000854,14,26
ref-sifra.10.3-04.5.48-ref-sifra.10.3-04.6.10,ref-bible.0103.16.16.14-ref-bible.0103.16.17.6,440260,440367,ref-sifra.10.3-04.5.48,ref-sifra.10.3-04.6.10,226094,226142,ref-bible.0103.16.16.14,ref-bible.0103.16.17.6,השכן אתם בתוך טמאתם וכל אדם לא יהיה באהל מועד,השכן אתם בתוך טמאתם וכל אדם לא יהיה באהל מועד,5,5,898,898.0,1100,1100.0,0.0,0.0,10,השכן אתם בתוך טמאתם וכל אדם לא יהיה באהל מועד,4090000855,10,10
ref-sifra.10.3-04.8.48-ref-sifra.10.3-04.9.10,ref-bible.0103.16.18.3-ref-bible.103.16.18.13,441584,441656,ref-sifra.10.3-04.8.48,ref-sifra.10.3-04.9.10,226218,226277,ref-bible.0103.16.18.3,ref-bible.0103.16.18.13,במזבח הפנימי וכפר עליו כפרה שהוא בגופו ולקח מדם הפר ומדם השעיר ,המזבח אשר לפני יהוה וכפר עליו ולקח מדם הפר ומדם השעיר ,12,11,902,900.0,1102,1102.0,0.3968253968253968,0.3333333333333333,7,וכפר עליו ולקח מדם הפר ומדם השעיר,4090000856,12,11
ref-sifra.10.3-04.9.25-ref-sifra.10.3-04.10.4,ref-bible.0103.16.18.7-ref-bible.103.16.18.17,441724,441815,ref-sifra.10.3-04.9.25,ref-sifra.10.3-04.10.4,226239,226299,ref-bible.0103.16.18.7,ref-bible.0103.16.18.17,הכפורים אחת הא מה אני מקיים מדם הפר ומדם השעיר בזמן שהן מעורבים ונתן על קרנות המזבח ,וכפר עליו ולקח מדם הפר ומדם השעיר ונתן על קרנות המזבח ,17,11,903,900.0,1103,1103.0,0.4642857142857143,0.5,8,מדם הפר ומדם השעיר ונתן על קרנות המזבח,4090000857,17,11
ref-sifra.10.3-04.12.1-ref-sifra.10.3-04.12.11,ref-bible.0103.14.7.1-ref-bible.103.14.7.7,442203,442255,ref-sifra.10.3-04.12.1,ref-sifra.10.3-04.12.11,218696,218731,ref-bible.0103.14.7.1,ref-bible.0103.14.7.7,והזה עליו על טהרו של מזבח מן הדם שבענין שבע פעמים ,והזה על המטהר מן הצרעת שבע פעמים ,11,7,707,702.0,1104,1104.0,0.44,0.5833333333333333,5,והזה על מן שבע פעמים,4090000858,11,7
ref-sifra.10.3-04.12.7-ref-sifra.10.4-00.1.4,ref-bible.0103.16.19.3-ref-bible.0103.16.20.4,442230,442389,ref-sifra.10.3-04.12.7,ref-sifra.10.4-00.1.4,226316,226390,ref-bible.0103.16.19.3,ref-bible.0103.16.20.4,מן הדם באצבעו שבע פעמים וטהרו וקדשו מטמאת בני ישראל וכלה מכפר את הקדש,מן הדם באצבעו שבע פעמים וטהרו וקדשו מטמאת בני ישראל וכלה מכפר את הקדש,14,14,905,905.0,1105,1105.0,0.0,0.0,12,מן הדם באצבעו שבע פעמים וטהרו וקדשו מטמאת_בני_ישראל וכלה מכפר את הקדש,4090000859,14,14
ref-sifra.10.4-00.3.36-ref-sifra.10.4-00.5.3,ref-bible.0103.16.20.10-ref-bible.0103.16.21.10,443469,443632,ref-sifra.10.4-00.3.36,ref-sifra.10.4-00.5.3,226416,226484,ref-bible.0103.16.20.10,ref-bible.0103.16.21.10,והקריב את השעיר החי וסמך אהרן את שתי ידו ידיו על ראש השעיר,והקריב את השעיר החי וסמך אהרן את שתי ידו ידיו על ראש השעיר,13,13,907,907.0,1107,1107.0,0.0,0.0,13,והקריב את השעיר החי וסמך אהרן את שתי ידו ידיו על ראש השעיר,4090000860,13,13
ref-sifra.10.4-00.6.22-ref-sifra.10.4-00.6.28,ref-bible.0303.13.23.3-ref-bible.303.13.24.2,443937,443990,ref-sifra.10.4-00.6.22,ref-sifra.10.4-00.6.28,1304537,1304579,ref-bible.0303.13.23.3,ref-bible.0303.13.24.2,לחטאים ולעונות ולפשעים שחטאו ושעוו ושפשעו לפניך ,עונות וחטאות פשעי וחטאתי הדיעני למה פניך ,7,7,1878,1876.0,1110,1110.0,0.5833333333333334,0.9166666666666666,0,,4090000861,7,7
ref-sifra.10.4-00.8.20-ref-sifra.10.4-00.9.3,ref-bible.0103.16.21.28-ref-bible.103.16.22.3,444434,444526,ref-sifra.10.4-00.8.20,ref-sifra.10.4-00.9.3,226569,226613,ref-bible.0103.16.21.28,ref-bible.0103.16.22.3,ושלח ביד איש להכשיר את הזר עתי שיהיה מזומן עתי אף בשבת עתי אף בטומאה ונשא השעיר עליו ,ושלח ביד איש עתי המדברה ונשא השעיר עליו ,18,8,913,913.0,1111,1111.0,0.5529411764705883,0.5333333333333333,7,ושלח ביד איש עתי ונשא השעיר עליו,4090000862,18,8
ref-sifra.10.4-06.3.16-ref-sifra.10.4-06.3.37,ref-bible.0103.16.23.2-ref-bible.103.16.24.9,446703,446807,ref-sifra.10.4-06.3.16,ref-sifra.10.4-06.3.37,226666,226780,ref-bible.0103.16.23.2,ref-bible.0103.16.24.9,אהרן אל אהל מועד ופשט את בגדי הבד אשר לבש בבואו אל הקדש ורחץ את בשרו במים במקום קדוש ולבש את בגדיו ,אהרן אל אהל מועד ופשט את בגדי הבד אשר לבש בבאו אל הקדש והניחם שם ורחץ את בשרו במים במקום קדוש ולבש את בגדיו ,22,24,914,914.0,1112,1112.0,0.1203703703703703,0.2222222222222222,16,אהרן אל_אהל_מועד ופשט אשר לבש אל הקדש ורחץ את בשרו במים במקום קדוש ולבש את בגדיו,4090000863,22,24
ref-sifra.10.4-06.3.38-ref-sifra.10.4-06.3.59,ref-bible.0103.16.23.2-ref-bible.103.16.24.9,446808,446912,ref-sifra.10.4-06.3.38,ref-sifra.10.4-06.3.59,226666,226780,ref-bible.0103.16.23.2,ref-bible.0103.16.24.9,אהרן אל אהל מועד ופשט את בגדי הבד אשר לבש בבואו אל הקדש ורחץ את בשרו במים במקום קדוש ולבש את בגדיו ,אהרן אל אהל מועד ופשט את בגדי הבד אשר לבש בבאו אל הקדש והניחם שם ורחץ את בשרו במים במקום קדוש ולבש את בגדיו ,22,24,915,914.0,1113,1113.0,0.1203703703703703,0.2222222222222222,16,אהרן אל_אהל_מועד ופשט אשר לבש אל הקדש ורחץ את בשרו במים במקום קדוש ולבש את בגדיו,4090000864,22,24
ref-sifra.10.4-06.4.10-ref-sifra.10.4-06.4.16,ref-bible.0103.16.4.17-ref-bible.103.16.4.23,447057,447090,ref-sifra.10.4-06.4.10,ref-sifra.10.4-06.4.16,225119,225152,ref-bible.0103.16.4.17,ref-bible.0103.16.4.23,קדש הם ורחץ במים את בשרו ולבשם ,קדש הם ורחץ במים את בשרו ולבשם ,7,7,881,878.0,1114,1114.0,0.0,0.0,7,קדש הם ורחץ במים את בשרו ולבשם,4090000865,7,7
ref-sifra.10.4-06.5.12-ref-sifra.10.4-06.5.20,ref-bible.0103.16.24.9-ref-bible.103.16.24.16,447220,447267,ref-sifra.10.4-06.5.12,ref-sifra.10.4-06.5.20,226775,226814,ref-bible.0103.16.24.9,ref-bible.0103.16.24.16,בבגדי לבן ויצא ועשה את עולתו ואת עולת העם ,בגדיו ויצא ועשה את עלתו ואת עלת העם ,9,8,918,914.0,1115,1115.0,0.1666666666666666,0.375,5,ויצא ועשה את ואת העם,4090000866,9,8
ref-sifra.10.4-06.5.33-ref-sifra.10.4-06.5.46,ref-bible.0102.31.10.2-ref-bible.102.31.10.11,447335,447412,ref-sifra.10.4-06.5.33,ref-sifra.10.4-06.5.46,169334,169387,ref-bible.0102.31.10.2,ref-bible.0102.31.10.11,ואת המחתה בבגדי לבן ועושה תמיד של בין הערבים בבגדי זהב ואומר בגדי קדש ,בגדי השרד ואת בגדי הקדש לאהרן הכהן ואת בגדי בניו ,14,10,135,135.0,1116,1116.0,0.6857142857142857,0.75,2,ואת בגדי,4090000867,14,10
ref-sifra.10.4-06.5.45-ref-sifra.10.4-06.5.52,ref-bible.0103.16.4.16-ref-bible.103.16.4.23,447404,447442,ref-sifra.10.4-06.5.45,ref-sifra.10.4-06.5.52,225114,225152,ref-bible.0103.16.4.16,ref-bible.0103.16.4.23,בגדי קדש הם ורחץ במים את בשרו ולבשם ,בגדי קדש הם ורחץ במים את בשרו ולבשם ,8,8,879,878.0,1117,1116.0,0.0,0.0,8,בגדי קדש הם ורחץ במים את בשרו ולבשם,4090000868,8,8
ref-sifra.10.4-06.6.5-ref-sifra.10.4-06.6.13,ref-bible.0103.16.24.1-ref-bible.103.16.24.9,447529,447574,ref-sifra.10.4-06.6.5,ref-sifra.10.4-06.6.13,226735,226780,ref-bible.0103.16.24.1,ref-bible.0103.16.24.9,ורחץ את בשרו במים במקום קדוש ולבש את בגדיו ,ורחץ את בשרו במים במקום קדוש ולבש את בגדיו ,9,9,917,914.0,1118,1118.0,0.0,0.0,9,ורחץ את בשרו במים במקום קדוש ולבש את בגדיו,4090000869,9,9
ref-sifra.10.4-06.8.1-ref-sifra.10.4-06.8.5,ref-bible.0103.16.24.1-ref-bible.103.16.24.6,448480,448507,ref-sifra.10.4-06.8.1,ref-sifra.10.4-06.8.5,226735,226765,ref-bible.0103.16.24.1,ref-bible.0103.16.24.6,ורחץ בשרו במים במקום קדוש ,ורחץ את בשרו במים במקום קדוש ,5,6,916,914.0,1119,1119.0,0.1034482758620689,0.1666666666666666,5,ורחץ בשרו במים במקום קדוש,4090000870,5,6
ref-sifra.10.4-06.8.28-ref-sifra.10.4-06.9.5,ref-bible.0103.16.24.10-ref-bible.103.16.25.5,448630,448766,ref-sifra.10.4-06.8.28,ref-sifra.10.4-06.9.5,226781,226866,ref-bible.0103.16.24.10,ref-bible.0103.16.25.5,ויצא ועשה את עולתו ואת עולת העם וכפר בעדו ובעד העם עולתו קודמת לעולת העם וכפרתו קודמת לכפרת העם ואת חלב החטאת יקטיר המזבחה ,ויצא ועשה את עלתו ואת עלת העם וכפר בעדו ובעד העם ואת חלב החטאת יקטיר המזבחה ,24,16,919,914.0,1120,1120.0,0.3983739837398374,0.4,11,ויצא ועשה את ואת העם העם ואת חלב החטאת יקטיר המזבחה,4090000871,24,16
ref-sifra.10.5-00.3.1-ref-sifra.10.5-00.3.5,ref-bible.0103.14.9.19-ref-bible.103.14.9.25,449282,449309,ref-sifra.10.5-00.3.1,ref-sifra.10.5-00.3.5,218966,219000,ref-bible.0103.14.9.19,ref-bible.0103.14.9.25,יכבס בגדיו ורחץ בשרו במים ,וכבס את בגדיו ורחץ את בשרו במים ,5,7,714,714.0,1121,1121.0,0.21875,0.1666666666666666,4,בגדיו ורחץ בשרו במים,4090000872,5,7
ref-sifra.10.5-00.3.1-ref-sifra.10.5-00.3.15,ref-bible.0104.19.7.1-ref-bible.104.19.7.10,449282,449352,ref-sifra.10.5-00.3.1,ref-sifra.10.5-00.3.15,298319,298374,ref-bible.0104.19.7.1,ref-bible.0104.19.7.10,יכבס בגדיו ורחץ בשרו במים יכול יהא גזרת מלך תל ל ואחר יבא אל המחנה ,וכבס בגדיו הכהן ורחץ בשרו במים ואחר יבוא אל המחנה ,15,10,1528,1527.0,1122,1121.0,0.4477611940298507,0.3571428571428571,7,בגדיו ורחץ בשרו במים ואחר אל המחנה,4090000873,15,10
ref-sifra.10.5-00.4.4-ref-sifra.10.5-00.4.14,ref-bible.0103.6.22.5-ref-bible.103.6.23.14,449430,449487,ref-sifra.10.5-00.4.4,ref-sifra.10.5-00.4.14,201414,201496,ref-bible.0103.6.22.5,ref-bible.0103.6.23.14,ואת שעיר החטאת אשר הובא את דמם לכפר בקדש יוציא והשורף ,אתה קדש קדשים הוא וכל חטאת אשר יובא מדמה אל אהל מועד לכפר בקדש לא תאכל באש תשרף ,11,18,315,315.0,1123,1123.0,0.5375,0.6470588235294117,3,אשר לכפר בקדש,4090000874,11,18
ref-sifra.10.5-00.4.4-ref-sifra.10.5-00.4.14,ref-bible.0103.16.27.4-ref-bible.103.16.27.17,449430,449487,ref-sifra.10.5-00.4.4,ref-sifra.10.5-00.4.14,226963,227033,ref-bible.0103.16.27.4,ref-bible.0103.16.27.17,ואת שעיר החטאת אשר הובא את דמם לכפר בקדש יוציא והשורף ,ואת שעיר החטאת אשר הובא את דמם לכפר בקדש יוציא אל מחוץ למחנה ושרפו ,11,14,921,921.0,1124,1123.0,0.2238805970149253,0.0909090909090909,10,ואת שעיר החטאת אשר הובא את דמם לכפר בקדש יוציא,4090000875,11,14
ref-sifra.10.5-00.6.22-ref-sifra.10.5-00.7.8,ref-bible.0103.16.27.13-ref-bible.103.16.27.24,450172,450220,ref-sifra.10.5-00.6.22,ref-sifra.10.5-00.7.8,227007,227066,ref-bible.0103.16.27.13,ref-bible.0103.16.27.24,שיצאו ושרפו באש את עורותם ואת בשרם ואת פרשם ,יוציא אל מחוץ למחנה ושרפו באש את ערתם ואת בשרם ואת פרשם ,9,12,922,921.0,1125,1125.0,0.3214285714285714,0.3333333333333333,7,ושרפו באש את ואת בשרם ואת פרשם,4090000876,9,12
ref-sifra.10.5-00.7.1-ref-sifra.10.5-00.7.8,ref-bible.0104.19.5.1-ref-bible.104.19.5.12,450179,450220,ref-sifra.10.5-00.7.1,ref-sifra.10.5-00.7.8,298193,298249,ref-bible.0104.19.5.1,ref-bible.0104.19.5.12,ושרפו באש את עורותם ואת בשרם ואת פרשם ,ושרף את הפרה לעיניו את ערה ואת בשרה ואת דמה על פרשה ,8,12,1526,1526.0,1126,1125.0,0.5192307692307693,0.8461538461538461,3,את ואת ואת,4090000877,8,12
ref-sifra.10.5-07.1.1-ref-sifra.10.5-07.1.21,ref-bible.0103.16.29.1-ref-bible.103.16.29.12,450614,450729,ref-sifra.10.5-07.1.1,ref-sifra.10.5-07.1.21,227133,227201,ref-bible.0103.16.29.1,ref-bible.0103.16.29.12,והיתה לכם ולא לאחרים לחוקת עולם לבית עולמים בחדש השביעי יכול כולו תל ל בעשור לחדש לחדש תענו את נפשותיכם יכול ,והיתה לכם לחקת עולם בחדש השביעי בעשור לחדש תענו את נפשתיכם וכל ,21,12,923,923.0,1127,1127.0,0.4495412844036697,0.5333333333333333,6,והיתה לכם בחדש השביעי בעשור לחדש,4090000878,21,12
ref-sifra.10.5-08.4.41-ref-sifra.10.5-08.5.3,ref-bible.0103.16.32.6-ref-bible.103.16.32.12,453721,453815,ref-sifra.10.5-08.4.41,ref-sifra.10.5-08.5.3,227376,227408,ref-bible.0103.16.32.6,ref-bible.0103.16.32.12,ואשר ימלא את ידו ימלא את ידו מנין לרבות כהן אחר המתמנה תל ל וכפר הכהן הכהן לכהן תחת אביו ,ואשר ימלא את ידו לכהן תחת אביו ,20,7,928,928.0,1128,1128.0,0.651685393258427,0.5,7,ואשר ימלא את ידו לכהן תחת אביו,4090000879,20,7
ref-sifra.10.5-08.7.9-ref-sifra.10.5-08.8.4,ref-bible.0103.16.32.13-ref-bible.103.16.33.4,454258,454365,ref-sifra.10.5-08.7.9,ref-sifra.10.5-08.8.4,227409,227456,ref-bible.0103.16.32.13,ref-bible.0103.16.33.4,ולבש את בגדי הבד בגדי הקדש את בגדי הבד בגדי הקדש בנין אב לכל בגדי בוץ שיהיו משל קדש וכפר את מקדש הקדש ,ולבש את בגדי הבד בגדי הקדש וכפר את מקדש הקדש ,23,10,929,929.0,1129,1129.0,0.5588235294117647,0.5454545454545454,8,ולבש בגדי בגדי הקדש וכפר את מקדש הקדש,4090000880,23,10
ref-sifra.10.5-08.8.14-ref-sifra.10.5-08.8.25,ref-bible.0103.16.33.9-ref-bible.103.16.33.17,454411,454475,ref-sifra.10.5-08.8.14,ref-sifra.10.5-08.8.25,227475,227521,ref-bible.0103.16.33.9,ref-bible.0103.16.33.17,מזבח יכפר אף לעזרות הכהנים אלו הכהנים עם הקהל אלו ישראל יכפר ,המזבח יכפר ועל הכהנים ועל כל עם הקהל יכפר ,12,9,930,930.0,1130,1130.0,0.4426229508196721,0.5454545454545454,5,יכפר הכהנים עם הקהל יכפר,4090000881,12,9
ref-sifra.10.5-08.8.69-ref-sifra.10.5-08.9.13,ref-bible.0102.30.9.11-ref-bible.102.30.10.18,454699,454780,ref-sifra.10.5-08.8.69,ref-sifra.10.5-08.9.13,167035,167138,ref-bible.0102.30.9.11,ref-bible.0102.30.10.18,מכפר על הכהנים והיתה זאת לכם לחוקת עולם לכפר על בני ישראל מכל חטאתם אחת בשנה ,עליו וכפר אהרן על קרנתיו אחת בשנה מדם חטאת הכפרים אחת בשנה יכפר עליו לדרתיכם קדש קדשים הוא ליהוה ,16,19,127,127.0,1131,1131.0,0.6907216494845361,0.8095238095238095,3,על אחת בשנה,4090000882,16,19
ref-sifra.10.5-08.9.1-ref-sifra.10.5-08.9.21,ref-bible.0103.16.30.3-ref-bible.0103.16.32.1,454715,454821,ref-sifra.10.5-08.9.1,ref-sifra.10.5-08.9.21,227250,227356,ref-bible.0103.16.30.3,ref-bible.0103.16.32.1,הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יהוה תטהרו שבת שבתון היא לכם ועניתם את נפשתיכם חקת עולם וכפר,הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יהוה תטהרו שבת שבתון היא לכם ועניתם את נפשתיכם חקת עולם וכפר,20,20,925,925.0,1134,1134.0,0.0,0.0,20,הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יהוה תטהרו שבת שבתון היא לכם ועניתם את נפשתיכם חקת עולם וכפר,4090000883,20,20
ref-sifra.10.5-08.8.69-ref-sifra.10.5-08.9.24,ref-bible.0103.16.33.10-ref-bible.0103.16.34.13,454699,454840,ref-sifra.10.5-08.8.69,ref-sifra.10.5-08.9.24,227482,227586,ref-bible.0103.16.33.10,ref-bible.0103.16.34.13,יכפר ועל הכהנים ועל כל עם הקהל יכפר והיתה זאת לכם לחקת עולם לכפר על בני ישראל מכל חטאתם אחת בשנה,יכפר ועל הכהנים ועל כל עם הקהל יכפר והיתה זאת לכם לחקת עולם לכפר על בני ישראל מכל חטאתם אחת בשנה,21,21,932,932.0,1132,1132.0,0.0,0.0,19,יכפר ועל הכהנים ועל כל עם הקהל יכפר והיתה זאת לכם לחקת עולם לכפר על_בני_ישראל מכל חטאתם אחת בשנה,4090000884,21,21
ref-sifra.10.5-08.10.70-ref-sifra.10.5-08.10.86,ref-bible.0221.2.5.13-ref-bible.221.2.6.15,455478,455571,ref-sifra.10.5-08.10.70,ref-sifra.10.5-08.10.86,1149352,1149440,ref-bible.0221.2.5.13,ref-bible.0221.2.6.15,היתה אתו תורת אמת היתה בפיהו ועולה לא נמצא בשפתיו בשלום ובמישור הלך אתי ורבים השיב מעון ,הוא תורת אמת היתה בפיהו ועולה לא נמצא בשפתיו בשלום ובמישור הלך אתי ורבים השיב מעון ,17,16,1836,1836.0,1136,1136.0,0.0681818181818181,0.0,15,תורת אמת היתה בפיהו ועולה לא נמצא בשפתיו בשלום ובמישור הלך אתי ורבים השיב מעון,4090000885,17,16
ref-sifra.10.6-00.3.2-ref-sifra.10.6-00.3.14,ref-bible.0103.17.3.1-ref-bible.103.17.3.15,457101,457161,ref-sifra.10.6-00.3.2,ref-sifra.10.6-00.3.14,227714,227777,ref-bible.0103.17.3.1,ref-bible.0103.17.3.15,איש מבית ישראל אשר ישחט שור או כשב או עז במחנה יכול השוחט ,איש איש מבית ישראל אשר ישחט שור או כשב או עז במחנה או אשר ישחט ,13,15,934,934.0,1137,1137.0,0.2063492063492063,0.4,9,איש אשר ישחט שור או כשב או עז במחנה,4090000886,13,15
ref-sifra.10.6-09.1.27-ref-sifra.10.6-09.1.34,ref-bible.0103.17.4.13-ref-bible.103.17.4.18,459663,459703,ref-sifra.10.6-09.1.27,ref-sifra.10.6-09.1.34,227852,227878,ref-bible.0103.17.4.13,ref-bible.0103.17.4.18,דם יחשב לאיש ההוא ולא לשולחיו דם שפך ,דם יחשב לאיש ההוא דם שפך ,8,6,935,935.0,1138,1138.0,0.3243243243243243,0.3333333333333333,6,דם יחשב לאיש ההוא דם שפך,4090000887,8,6
