,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
61,ref-bible.0208.25.10.3-ref-bible.0208.25.10.11,ref-b.1.01.6b.479-ref-b.1.01.6b.489,914493,914534,155290,155298,ref-bible.208.25.10.3,ref-bible.208.25.10.11,24424,24478,3710,3720,ref-b.1.1.6b.479,ref-b.1.1.6b.489,קול ששון וקול שמחה קול חתן וקול כלה קול ,קולות שנאמר קול ששון וקול שמחה קול חתן וקול כלה קול ,9,11,4404,61,0.23076923076923078,0.16666666666666663
62,ref-bible.0208.33.11.1-ref-bible.0208.33.11.11,ref-b.1.01.6b.479-ref-b.1.01.6b.491,935368,935420,158614,158624,ref-bible.208.33.11.1,ref-bible.208.33.11.11,24424,24490,3710,3722,ref-b.1.1.6b.479,ref-b.1.1.6b.491,קול ששון וקול שמחה קול חתן וקול כלה קול אמרים הודו ,קולות שנאמר קול ששון וקול שמחה קול חתן וקול כלה קול אומרים הודו ,11,13,4459,62,0.203125,0.125
63,ref-bible.0102.19.16.1-ref-bible.0102.19.16.14,ref-b.1.01.6b.510-ref-b.1.01.6b.523,144223,144297,25353,25364,ref-bible.102.19.16.1,ref-bible.102.19.16.14,24582,24661,3736,3747,ref-b.1.1.6b.510,ref-b.1.1.6b.523,ויהי ביום השלישי בהית הבקר ויהי קלת וברקים וענן כבד על ההר וקל שפר ,ויהי ביום השלישי בהיות הבקר ויהי קולות וברקים וענן כבד על ההר וקול שופר ,14,14,635,63,0.06944444444444445,0.16666666666666663
64,ref-bible.0102.19.18.17-ref-bible.0102.19.19.11,ref-b.1.01.6b.521-ref-b.1.01.6b.531,144476,144546,25396,25408,ref-bible.102.19.18.17,ref-bible.102.19.19.11,24646,24711,3745,3755,ref-b.1.1.6b.521,ref-b.1.1.6b.531,ההר מאד ויהי קול השופר הולך וחזק מאד משה ידבר והאלהים יעננו בקול ,ההר וקול שופר וגו' ויהי קול השופר וגו' והאלהים יעננו בקול ,13,11,636,64,0.4153846153846154,0.5454545454545454
65,ref-bible.0102.20.18.1-ref-bible.0102.20.18.9,ref-b.1.01.6b.535-ref-b.1.01.6b.541,145825,145871,25619,25626,ref-bible.102.20.18.1,ref-bible.102.20.18.9,24727,24763,3759,3764,ref-b.1.1.6b.535,ref-b.1.1.6b.541,וכל העם ראים את הקולת ואת הלפידם ואת קול ,וכל העם רואים את הקולת אותן קולות ,9,7,640,65,0.36585365853658536,0.25
66,ref-bible.0207.3.14.8-ref-bible.0207.3.14.13,ref-b.1.01.6b.674-ref-b.1.01.6b.679,782384,782420,131904,131909,ref-bible.207.3.14.8,ref-bible.207.3.14.13,25397,25433,3854,3859,ref-b.1.1.6b.674,ref-b.1.1.6b.679,ואתם בערתם הכרם גזלת העני בבתיכם ,ואתם בערתם הכרם גזלת העני בבתיכם ,6,6,3812,66,0.0,0.0
67,ref-bible.0207.56.7.1-ref-bible.0207.56.7.7,ref-b.1.01.6b.689-ref-b.1.01.6b.695,853496,853538,144798,144804,ref-bible.207.56.7.1,ref-bible.207.56.7.7,25483,25525,3866,3872,ref-b.1.1.6b.689,ref-b.1.1.6b.695,והביאותים אל הר קדשי ושמחתים בבית תפלתי ,והביאותים אל הר קדשי ושמחתים בבית תפלתי ,7,7,4181,67,0.0,0.0
68,ref-bible.0104.23.8.4-ref-bible.0104.23.8.9,ref-b.1.01.6b.938-ref-b.1.01.6b.945,308339,308362,51976,51981,ref-bible.104.23.8.4,ref-bible.104.23.8.9,26790,26820,4071,4076,ref-b.1.1.6b.938,ref-b.1.1.6b.945,קבה אל ומה אזעם לא זעם ,אקב לא קבה אל ומה אזעם לא זעם ,6,8,2044,68,0.23333333333333334,0.0
69,ref-bible.0207.26.20.9-ref-bible.0207.26.20.15,ref-b.1.01.6b.977-ref-b.1.01.6b.982,810621,810651,137023,137029,ref-bible.207.26.20.9,ref-bible.207.26.20.15,26981,27006,4108,4113,ref-b.1.1.6b.977,ref-b.1.1.6b.982,חבי כמעט רגע עד יעבור יעבר זעם ,חבי כמעט רגע עד יעבור זעם ,7,6,3972,69,0.16129032258064516,0.0
70,ref-bible.0210.2.9.10-ref-bible.0210.2.9.20,ref-b.1.01.6b.1107-ref-b.1.01.6b.1117,1082677,1082730,182850,182860,ref-bible.210.2.9.10,ref-bible.210.2.9.20,27661,27714,4218,4228,ref-b.1.1.6b.1107,ref-b.1.1.6b.1117,ואמרה אלכה ואשובה אל אישי הראשון כי טוב לי אז מעתה ,ואמרה אלכה ואשובה אל אישי הראשון כי טוב לי אז מעתה ,11,11,4882,70,0.0,0.0
71,ref-bible.0302.17.10.1-ref-bible.0302.17.10.6,ref-b.1.01.6b.1125-ref-b.1.01.6b.1130,1275424,1275455,217614,217619,ref-bible.302.17.10.1,ref-bible.302.17.10.6,27755,27786,4234,4239,ref-b.1.1.6b.1125,ref-b.1.1.6b.1130,תחת גערה במבין מהכות כסיל מאה ,תחת גערה במבין מהכות כסיל מאה ,6,6,5956,71,0.0,0.0
72,ref-bible.0205.13.7.10-ref-bible.0205.13.8.15,ref-b.1.01.6b.1149-ref-b.1.01.6b.1164,684829,684907,115841,115855,ref-bible.205.13.7.10,ref-bible.205.13.8.15,27880,27965,4254,4269,ref-b.1.1.6b.1149,ref-b.1.1.6b.1164,ואתנה לך מתת ויאמר איש האלהים אל המלך אם תתן לי את חצי ביתך לא אבא עמך ולא ,ונתן לו שנאמר הלוא בלכתך עמנו בקש שלא תשרה שכינה על עובדי כוכבים ונתן לו שנאמר ,18,16,3503,72,0.7721518987341772,0.96
73,ref-bible.0209.18.20.14-ref-bible.0209.18.20.21,ref-b.1.01.6b.1208-ref-b.1.01.6b.1219,1012979,1013022,171405,171412,ref-bible.209.18.20.14,ref-bible.209.18.20.21,28169,28218,4307,4318,ref-b.1.1.6b.1208,ref-b.1.1.6b.1219,הבן צדקת הצדיק עליו תהיה ורשעת רשע הרשע ,בן צדיק צדיק ורע לו צדיק בן רשע רשע וטוב לו רשע ,8,12,4636,73,0.4791666666666667,0.8
75,ref-bible.0209.33.12.6-ref-bible.0209.33.13.1,ref-b.1.01.6b.1208-ref-b.1.01.6b.1230,1044518,1044643,176530,176552,ref-bible.209.33.12.6,ref-bible.209.33.13.1,28169,28261,4307,4329,ref-b.1.1.6b.1208,ref-b.1.1.6b.1230,בני עמך צדקת הצדיק לא תצילנו ביום פשעו ורשעת הרשע לא יכשל בה ביום שובו מרשעו וצדיק לא יוכל לחיות בה ביום חטאתו באמרי ,בן צדיק צדיק ורע לו צדיק בן רשע רשע וטוב לו רשע בן צדיק רשע ורע לו רשע בן רשע אמר מר צדיק ,24,23,4700,75,0.6410256410256411,0.7777777777777778
76,ref-bible.0102.33.19.12-ref-bible.0102.33.20.6,ref-b.1.01.6b.1311-ref-b.1.01.6b.1330,174495,174560,30560,30570,ref-bible.102.33.19.12,ref-bible.102.33.20.6,28663,28763,4401,4417,ref-b.1.1.6b.1311,ref-b.1.1.6b.1330,וחנתי את אשר אחן ורחמתי את אשר ארחם ויאמר לא תוכל לראת את פני ,"וחנתי את אשר אחון אע""פ שאינו הגון ורחמתי את אשר ארחם אע""פ שאינו הגון ויאמר לא תוכל לראות את פני ",14,20,927,76,0.3541666666666667,0.3571428571428571
77,ref-bible.0105.9.14.1-ref-bible.0105.9.14.12,ref-b.1.01.6b.1430-ref-b.1.01.6b.1437,359613,359680,60167,60177,ref-bible.105.9.14.1,ref-bible.105.9.14.12,29266,29313,4485,4492,ref-b.1.1.6b.1430,ref-b.1.1.6b.1437,הרף ממני ואשמידם ואמחה את שמם מתחת השמים ואעשה אותך לגוי עצום ,הרף ממני ואשמידם וגו' ואעשה אותך לגוי עצום ,12,8,2316,77,0.3548387096774194,0.46153846153846156
78,ref-bible.0312.23.15.1-ref-bible.0312.23.17.14,ref-b.1.01.6b.1449-ref-b.1.01.6b.1462,1503433,1503557,258338,258358,ref-bible.312.23.15.1,ref-bible.312.23.17.14,29374,29454,4504,4517,ref-b.1.1.6b.1449,ref-b.1.1.6b.1462,בני משה גרשם ואליעזר בני גרשום שבואל הראש ויהיו בני אליעזר רחביה הראש ולא היה לאליעזר בנים אחרים ובני רחביה רבו למעלה ,בני משה גרשום ואליעזר ויהיו בני אליעזר רחביה הראש וגו' ובני רחביה רבו למעלה ,22,14,6883,78,0.3983050847457627,0.3076923076923077
79,ref-bible.0102.1.7.1-ref-bible.0102.1.7.5,ref-b.1.01.6b.1479-ref-b.1.01.6b.1483,106017,106047,18953,18957,ref-bible.102.1.7.1,ref-bible.102.1.7.5,29539,29569,4532,4536,ref-b.1.1.6b.1479,ref-b.1.1.6b.1483,ובני ישראל פרו וישרצו וירבו ,ובני ישראל פרו וישרצו וירבו ,5,5,458,79,0.0,0.0
80,ref-bible.0311.9.17.1-ref-bible.0311.9.17.15,ref-b.1.01.6b.1523-ref-b.1.01.6b.1537,1450159,1450237,249276,249290,ref-bible.311.9.17.1,ref-bible.311.9.17.15,29765,29843,4569,4583,ref-b.1.1.6b.1523,ref-b.1.1.6b.1537,ועתה שמע אלהינו אל תפלת עבדך ואל תחנוניו והאר פניך על מקדשך השמם למען אדני ,ועתה שמע אלהינו אל תפלת עבדך ואל תחנוניו והאר פניך על מקדשך השמם למען אדני ,15,15,6754,80,0.0,0.0
81,ref-bible.0205.8.28.2-ref-bible.0205.8.28.9,ref-b.1.01.6b.1524-ref-b.1.01.6b.1529,668985,669024,113131,113138,ref-bible.205.8.28.2,ref-bible.205.8.28.9,29771,29799,4570,4575,ref-b.1.1.6b.1524,ref-b.1.1.6b.1529,אל תפלת עבדך ואל תחנתו יהוה אלהי לשמע ,שמע אלהינו אל תפלת עבדך ואל ,8,6,3450,81,0.7105263157894737,0.33333333333333337
82,ref-bible.0313.6.19.2-ref-bible.0313.6.19.9,ref-b.1.01.6b.1524-ref-b.1.01.6b.1529,1526414,1526453,262003,262010,ref-bible.313.6.19.2,ref-bible.313.6.19.9,29771,29799,4570,4575,ref-b.1.1.6b.1524,ref-b.1.1.6b.1529,אל תפלת עבדך ואל תחנתו יהוה אלהי לשמע ,שמע אלהינו אל תפלת עבדך ואל ,8,6,7009,82,0.7105263157894737,0.33333333333333337
83,ref-bible.0313.6.20.16-ref-bible.0313.6.21.3,ref-b.1.01.6b.1524-ref-b.1.01.6b.1530,1526569,1526629,262030,262039,ref-bible.313.6.20.16,ref-bible.313.6.21.3,29771,29807,4570,4576,ref-b.1.1.6b.1524,ref-b.1.1.6b.1530,לשמוע אל התפלה אשר יתפלל עבדך אל המקום הזה ושמעת אל תחנוני ,שמע אלהינו אל תפלת עבדך ואל תחנוניו ,12,7,7010,83,0.5084745762711864,0.6666666666666667
84,ref-bible.0102.33.14.1-ref-bible.0102.33.15.1,ref-b.1.01.6b.1559-ref-b.1.01.6b.1564,174159,174192,30506,30511,ref-bible.102.33.14.1,ref-bible.102.33.15.1,29953,29986,4599,4604,ref-b.1.1.6b.1559,ref-b.1.1.6b.1564,ויאמר פני ילכו והנחתי לך ויאמר ,שנאמר פני ילכו והנחותי לך ואמר ,6,6,924,84,0.12903225806451613,0.16666666666666663
85,ref-bible.0101.27.36.1-ref-bible.0101.27.36.8,ref-b.1.01.6b.1621-ref-b.1.01.6b.1628,51618,51659,9135,9142,ref-bible.101.27.36.1,ref-bible.101.27.36.8,30272,30313,4651,4658,ref-b.1.1.6b.1621,ref-b.1.1.6b.1628,ויאמר הכי קרא שמו יעקב ויעקבני זה פעמים ,ויאמר הכי קרא שמו יעקב ויעקבני זה פעמים ,8,8,293,85,0.0,0.0
86,ref-bible.0312.5.1.8-ref-bible.0312.5.1.17,ref-b.1.01.6b.1640-ref-b.1.01.6b.1649,1466428,1466483,252138,252147,ref-bible.312.5.1.8,ref-bible.312.5.1.17,30380,30434,4670,4678,ref-b.1.1.6b.1640,ref-b.1.1.6b.1649,ובחללו יצועי אביו נתנה בכרתו לבני יוסף בן ישראל ולא ,ובחללו יצועי אביו נתנה בכורתו לבני יוסף אפי' הכי לא ,10,10,6825,86,0.19230769230769232,0.41666666666666663
87,ref-bible.0301.46.9.1-ref-bible.0301.46.9.8,ref-b.1.01.6b.1679-ref-b.1.01.6b.1686,1184365,1184402,200842,200849,ref-bible.301.46.9.1,ref-bible.301.46.9.8,30596,30631,4705,4712,ref-b.1.1.6b.1679,ref-b.1.1.6b.1686,לכו חזו מפעלות יהוה אשר שם שמות בארץ ,לכו חזו מפעלות ה' אשר שם שמות בארץ ,8,8,5408,87,0.08108108108108109,0.1428571428571429
88,ref-bible.0301.3.1.1-ref-bible.0301.3.2.7,ref-b.1.01.6b.1711-ref-b.1.01.6b.1725,1154410,1154474,195261,195273,ref-bible.301.3.1.1,ref-bible.301.3.2.7,30751,30826,4730,4744,ref-b.1.1.6b.1711,ref-b.1.1.6b.1725,מזמור לדוד בברחו מפני אבשלום בנו יהוה מה רבו צרי רבים קמים עלי ,מזמור לדוד בברחו מפני אבשלום בנו וכתיב בתריה ה' מה רבו צרי רבים קמים עלי ,13,15,5227,88,0.1506849315068493,0.23076923076923073
89,ref-bible.0301.2.1.1-ref-bible.0301.2.1.6,ref-b.1.01.6b.1732-ref-b.1.01.6b.1737,1153929,1153959,195172,195177,ref-bible.301.2.1.1,ref-bible.301.2.1.6,30860,30891,4751,4756,ref-b.1.1.6b.1732,ref-b.1.1.6b.1737,למה רגשו גוים ולאמים יהגו ריק ,למה רגשו גוים ולאומים יהגו ריק ,6,6,5220,89,0.03225806451612903,0.0
90,ref-bible.0301.3.1.1-ref-bible.0301.3.2.4,ref-b.1.01.6b.1739-ref-b.1.01.6b.1749,1154410,1154460,195261,195270,ref-bible.301.3.1.1,ref-bible.301.3.2.4,30899,30952,4758,4768,ref-b.1.1.6b.1739,ref-b.1.1.6b.1749,מזמור לדוד בברחו מפני אבשלום בנו יהוה מה רבו צרי ,מה רבו צרי לא כתיב מזמור לדוד בברחו מפני אבשלום בנו ,10,11,5226,90,0.6730769230769231,0.11111111111111116
92,ref-bible.0302.28.4.1-ref-bible.0302.28.4.8,ref-b.1.01.6b.1821-ref-b.1.01.6b.1828,1287955,1287995,220088,220095,ref-bible.302.28.4.1,ref-bible.302.28.4.8,31303,31345,4821,4828,ref-b.1.1.6b.1821,ref-b.1.1.6b.1828,עזבי תורה יהללו רשע ושמרי תורה יתגרו בם ,עוזבי תורה יהללו רשע ושומרי תורה יתגרו בם ,8,8,6100,92,0.047619047619047616,0.0
93,ref-bible.0302.24.19.1-ref-bible.0302.24.19.5,ref-b.1.01.6b.1853-ref-b.1.01.6b.1857,1283839,1283862,219277,219281,ref-bible.302.24.19.1,ref-bible.302.24.19.5,31473,31496,4847,4851,ref-b.1.1.6b.1853,ref-b.1.1.6b.1857,אל תתחר במרעים אל תקנא ,אל תתחר במרעים אל תקנא ,5,5,6041,93,0.0,0.0
94,ref-bible.0301.37.1.2-ref-bible.0301.37.1.8,ref-b.1.01.6b.1853-ref-b.1.01.6b.1859,1176392,1176426,199361,199367,ref-bible.301.37.1.2,ref-bible.301.37.1.8,31473,31508,4847,4853,ref-b.1.1.6b.1853,ref-b.1.1.6b.1859,אל תתחר במרעים אל תקנא בעשי עולה ,אל תתחר במרעים אל תקנא בעושי עולה ,7,7,5359,94,0.029411764705882353,0.0
95,ref-bible.0301.37.1.2-ref-bible.0301.37.1.8,ref-b.1.01.6b.1868-ref-b.1.01.6b.1876,1176392,1176426,199361,199367,ref-bible.301.37.1.2,ref-bible.301.37.1.8,31544,31593,4860,4868,ref-b.1.1.6b.1868,ref-b.1.1.6b.1876,אל תתחר במרעים אל תקנא בעשי עולה ,אל תתחר במרעים להיות כמרעים אל תקנא בעושי עולה ,7,9,5360,95,0.2978723404255319,0.0
96,ref-bible.0302.24.19.1-ref-bible.0302.24.20.3,ref-b.1.01.6b.1868-ref-b.1.01.6b.1877,1283839,1283881,219277,219284,ref-bible.302.24.19.1,ref-bible.302.24.20.3,31544,31599,4860,4869,ref-b.1.1.6b.1868,ref-b.1.1.6b.1877,אל תתחר במרעים אל תקנא ברשעים כי לא תהיה ,אל תתחר במרעים להיות כמרעים אל תקנא בעושי עולה להיות ,9,10,6043,96,0.4528301886792453,0.5
97,ref-bible.0302.23.17.1-ref-bible.0302.23.17.10,ref-b.1.01.6b.1881-ref-b.1.01.6b.1890,1282313,1282359,218981,218987,ref-bible.302.23.17.1,ref-bible.302.23.17.10,31619,31663,4873,4879,ref-b.1.1.6b.1881,ref-b.1.1.6b.1890,אל יקנא לבך בחטאים כי אם ביראת יהוה כל היום ,אל יקנא לבך בחטאים כי אם ביראת ה' כל היום ,10,10,6032,97,0.06818181818181818,0.1428571428571429
98,ref-bible.0301.10.5.1-ref-bible.0301.10.5.12,ref-b.1.01.6b.1905-ref-b.1.01.6b.1927,1158387,1158448,196004,196015,ref-bible.301.10.5.1,ref-bible.301.10.5.12,31731,31854,4890,4908,ref-b.1.1.6b.1905,ref-b.1.1.6b.1927,יחילו דרכו דרכיו בכל עת מרום משפטיך מנגדו כל צורריו יפיח בהם ,יחילו דרכיו בכל עת ולא עוד אלא שזוכה בדין שנאמר מרום משפטיך מנגדו ולא עוד אלא שרואה בצריו שנאמר כל צורריו יפיח בהם ,12,23,5255,98,0.5304347826086957,0.3529411764705882
99,ref-bible.0204.7.10.1-ref-bible.0204.7.10.17,ref-b.1.01.6b.2028-ref-b.1.01.6b.2044,601286,601386,101253,101269,ref-bible.204.7.10.1,ref-bible.204.7.10.17,32371,32472,4988,5004,ref-b.1.1.6b.2028,ref-b.1.1.6b.2044,ושמתי מקום לעמי לישראל ונטעתיו ושכן תחתיו ולא ירגז עוד ולא יסיפו בני עולה לענותו כאשר בראשונה ,ושמתי מקום לעמי לישראל ונטעתיו ושכן תחתיו ולא ירגז עוד ולא יוסיפו בני עולה לענותו כאשר בראשונה ,17,17,3173,99,0.010526315789473684,0.0
100,ref-bible.0312.17.9.1-ref-bible.0312.17.9.17,ref-b.1.01.6b.2028-ref-b.1.01.6b.2044,1493243,1493343,256583,256599,ref-bible.312.17.9.1,ref-bible.312.17.9.17,32371,32472,4988,5004,ref-b.1.1.6b.2028,ref-b.1.1.6b.2044,ושמתי מקום לעמי ישראל ונטעתיהו ושכן תחתיו ולא ירגז עוד ולא יוסיפו בני עולה לבלתו כאשר בראשונה ,ושמתי מקום לעמי לישראל ונטעתיו ושכן תחתיו ולא ירגז עוד ולא יוסיפו בני עולה לענותו כאשר בראשונה ,17,17,6867,100,0.05263157894736842,0.11764705882352944
101,ref-bible.0206.3.11.17-ref-bible.0206.3.11.26,ref-b.1.01.6b.2070-ref-b.1.01.6b.2079,718642,718682,121433,121441,ref-bible.206.3.11.17,ref-bible.206.3.11.26,32613,32653,5023,5031,ref-b.1.1.6b.2070,ref-b.1.1.6b.2079,פה אלישע בן שפט אשר יצק מים על ידי אליהו ,פה אלישע בן שפט אשר יצק מים על ידי אליהו ,10,10,3604,101,0.0,0.0
102,ref-bible.0301.55.19.1-ref-bible.0301.55.19.9,ref-b.1.01.8a.25-ref-b.1.01.8a.33,1190015,1190057,201902,201910,ref-bible.301.55.19.1,ref-bible.301.55.19.9,33134,33176,5103,5111,ref-b.1.1.8a.25,ref-b.1.1.8a.33,פדה בשלום נפשי מקרב לי כי ברבים היו עמדי ,פדה בשלום נפשי מקרב לי כי ברבים היו עמדי ,9,9,5447,102,0.0,0.0
103,ref-bible.0208.12.14.6-ref-bible.0208.12.14.11,ref-b.1.01.8a.102-ref-b.1.01.8a.107,891248,891285,151427,151432,ref-bible.208.12.14.6,ref-bible.208.12.14.11,33516,33554,5159,5164,ref-b.1.1.8a.102,ref-b.1.1.8a.107,שכני הרעים הנגעים בנחלה אשר הנחלתי ,שכני הרעים הנוגעים בנחלה אשר הנחלתי ,6,6,4341,103,0.027777777777777776,0.0
104,ref-bible.0208.12.14.16-ref-bible.0208.12.14.24,ref-b.1.01.8a.120-ref-b.1.01.8a.128,891302,891347,151434,151441,ref-bible.208.12.14.16,ref-bible.208.12.14.24,33612,33658,5173,5180,ref-b.1.1.8a.120,ref-b.1.1.8a.128,הנני נתשם מעל אדמתם ואת בית יהודה אתוש מתוכם ,הנני נותשם מעל אדמתם ואת בית יהודה אתוש מתוכם ,9,9,4342,104,0.021739130434782608,0.0
105,ref-bible.0302.8.34.1-ref-bible.0302.8.35.5,ref-b.1.01.8a.182-ref-b.1.01.8a.199,1266113,1266188,215798,215814,ref-bible.302.8.34.1,ref-bible.302.8.35.5,33936,34023,5217,5234,ref-b.1.1.8a.182,ref-b.1.1.8a.199,אשרי אדם שמע לי לשקד על דלתתי יום יום לשמר מזוזת פתחי כי מצאי מצאי מצא חיים ,אשרי אדם שומע לי לשקד על דלתותי יום יום לשמור מזוזת פתחי וכתיב בתריה כי מוצאי מצא חיים ,17,18,5914,105,0.16091954022988506,0.1428571428571429
106,ref-bible.0301.32.6.1-ref-bible.0301.32.6.8,ref-b.1.01.8a.222-ref-b.1.01.8a.229,1172657,1172691,198666,198673,ref-bible.301.32.6.1,ref-bible.301.32.6.8,34134,34168,5250,5257,ref-b.1.1.8a.222,ref-b.1.1.8a.229,על זאת יתפלל כל חסיד אליך לעת מצא ,על זאת יתפלל כל חסיד אליך לעת מצא ,8,8,5335,106,0.0,0.0
107,ref-bible.0303.3.22.1-ref-bible.0303.3.22.7,ref-b.1.01.8a.347-ref-b.1.01.8a.353,1296425,1296459,221672,221678,ref-bible.303.3.22.1,ref-bible.303.3.22.7,34757,34791,5355,5361,ref-b.1.1.8a.347,ref-b.1.1.8a.353,השמחים אלי גיל ישישו כי ימצאו קבר ,השמחים אלי גיל ישישו כי ימצאו קבר ,7,7,6188,107,0.0,0.0
108,ref-bible.0301.87.2.1-ref-bible.0301.87.2.7,ref-b.1.01.8a.412-ref-b.1.01.8a.418,1214291,1214326,206378,206384,ref-bible.301.87.2.1,ref-bible.301.87.2.7,35076,35110,5399,5405,ref-b.1.1.8a.412,ref-b.1.1.8a.418,אהב יהוה שערי ציון מכל משכנות יעקב ,אוהב ה' שערי ציון מכל משכנות יעקב ,7,7,5577,108,0.11428571428571428,0.1428571428571429
109,ref-bible.0301.128.2.1-ref-bible.0301.128.2.7,ref-b.1.01.8a.538-ref-b.1.01.8a.546,1245777,1245809,212103,212109,ref-bible.301.128.2.1,ref-bible.301.128.2.7,35720,35765,5482,5490,ref-b.1.1.8a.538,ref-b.1.1.8a.546,יגיע כפיך כי תאכל אשריך וטוב לך ,מיגיעו כתיב יגיע כפיך כי תאכל אשריך וטוב לך ,7,9,5777,109,0.2727272727272727,0.1428571428571429
110,ref-bible.0103.23.32.5-ref-bible.0103.23.32.10,ref-b.1.01.8a.691-ref-b.1.01.8a.696,240986,241023,41491,41495,ref-bible.103.23.32.5,ref-bible.103.23.32.10,36491,36528,5600,5604,ref-b.1.1.8a.691,ref-b.1.1.8a.696,ועניתם את נפשתיכם בתשעה לחדש בערב ,ועניתם את נפשתיכם בתשעה לחדש בערב ,6,6,1622,110,0.0,0.0
111,ref-bible.0101.31.4.1-ref-bible.0101.31.4.8,ref-b.1.01.8b.245-ref-b.1.01.8b.252,59561,59606,10592,10599,ref-bible.101.31.4.1,ref-bible.101.31.4.8,37971,38016,5799,5806,ref-b.1.1.8b.245,ref-b.1.1.8b.252,וישלח יעקב ויקרא לרחל וללאה השדה אל צאנו ,וישלח יעקב ויקרא לרחל וללאה השדה אל צאנו ,8,8,325,111,0.0,0.0
112,ref-bible.0105.16.6.12-ref-bible.0105.16.6.20,ref-b.1.01.8b.827-ref-b.1.01.8b.835,373715,373764,62423,62430,ref-bible.105.16.6.12,ref-bible.105.16.6.20,40905,40954,6186,6193,ref-b.1.1.8b.827,ref-b.1.1.8b.835,תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים ,תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים ,9,9,2403,112,0.0,0.0
113,ref-bible.0105.16.6.12-ref-bible.0105.16.6.20,ref-b.1.01.8b.839-ref-b.1.01.8b.848,373715,373764,62423,62430,ref-bible.105.16.6.12,ref-bible.105.16.6.20,40970,41026,6195,6204,ref-b.1.1.8b.839,ref-b.1.1.8b.848,תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים ,בערב אתה זובח וכבוא השמש אתה אוכל ומועד צאתך ממצרים ,9,10,2404,113,0.4423076923076923,0.6153846153846154
