,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
3425,ref-mek.6.3.4.30-ref-mek.6.3.4.54,ref-bible.0102.19.13.9-ref-bible.0102.19.13.16,245536,245640,40449,40465,ref-mek.00006.00003.00004.00030,ref-mek.00006.00003.00004.00054,143884,143915,25320,25327,ref-bible.00102.00019.00013.00009,ref-bible.00102.00019.00013.00016,"יירה אם בהמה אין_לי_אלא בהמה חיה מנין ת""ל בהמה אם איש אין_לי_אלא_איש_אשה מניין תלמוד_לומר_אם איש לא יחיה ",ירה יירה אם בהמה אם איש לא יחיה ,ref-bible
3426,ref-mek.6.3.4.112-ref-mek.6.3.5.4,ref-bible.0102.19.13.20-ref-bible.0102.19.14.4,245929,245957,40511,40516,ref-mek.00006.00003.00004.00112,ref-mek.00006.00003.00005.00004,143930,143957,25331,25336,ref-bible.00102.00019.00013.00020,ref-bible.00102.00019.00014.00004,לעלות בהר וירד משה מן ההר ,יעלו בהר וירד משה מן ההר ,ref-bible
3427,ref-mek.6.3.5.50-ref-mek.6.3.5.64,ref-bible.0102.31.18.2-ref-bible.0102.31.18.11,246170,246245,40556,40568,ref-mek.00006.00003.00005.00050,ref-mek.00006.00003.00005.00064,169933,169978,29806,29815,ref-bible.00102.00031.00018.00002,ref-bible.00102.00031.00018.00011,דברות הר סיני דברות אהל מועד מנין_תלמוד_לומר ויבא ודבר אל משה ומנין שכל ,אל משה ככלתו לדבר אתו בהר סיני שני לחת העדת ,ref-bible
3428,ref-mek.6.3.5.66-ref-mek.6.3.5.83,ref-bible.0102.34.1.5-ref-bible.0102.34.2.6,246254,246347,40570,40585,ref-mek.00006.00003.00005.00066,ref-mek.00006.00003.00005.00083,174543,174664,30595,30616,ref-bible.00102.00034.00001.00005,ref-bible.00102.00034.00002.00006,שהיה עולה בבקר היה עולה תלמוד_לומר_והיה נכון לבקר ואיש אל יעלה עמך ויפסול שני לוחות אבנים ,פסל לך שני לחת אבנים כראשנים וכתבתי על הלחת את_הדברים_אשר היו על הלחת הראשנים אשר שברת והיה נכון לבקר ועלית בבקר אל ,ref-bible
3429,ref-mek.6.3.5.102-ref-mek.6.3.6.7,ref-bible.0102.19.14.7-ref-bible.0102.19.15.7,246432,246530,40601,40615,ref-mek.00006.00003.00005.00102,ref-mek.00006.00003.00006.00007,143966,144031,25339,25349,ref-bible.00102.00019.00014.00007,ref-bible.00102.00019.00015.00007,ויקדש את העם זמנן וכבסו בגדיהם והטהרו והחליפו שמלותיכם ויאמר אל העם היו נכונים לשלושת ימים ,ויקדש את העם ויכבסו שמלתם ויאמר אל העם היו נכנים לשלשת ימים ,ref-bible
3430,ref-mek.6.3.6.43-ref-mek.6.3.6.48,ref-bible.0102.19.10.5-ref-bible.0102.19.10.10,246712,246742,40649,40654,ref-mek.00006.00003.00006.00043,ref-mek.00006.00003.00006.00048,143651,143681,25274,25279,ref-bible.00102.00019.00010.00005,ref-bible.00102.00019.00010.00010,לך אל העם וקדשתם היום ומחר ,לך אל העם וקדשתם היום ומחר ,ref-bible
3431,ref-mek.6.3.7.14-ref-mek.6.3.7.19,ref-bible.0304.1.12.1-ref-bible.0304.1.12.6,247140,247171,40720,40725,ref-mek.00006.00003.00007.00014,ref-mek.00006.00003.00007.00019,1334558,1334588,229201,229206,ref-bible.00304.00001.00012.00001,ref-bible.00304.00001.00012.00006,עד שהמלך במסיבו נרדי נתן ריחו ,עד שהמלך במסבו נרדי נתן ריחו ,ref-bible
3432,ref-mek.6.3.7.33-ref-mek.6.3.7.50,ref-bible.0102.19.16.8-ref-bible.0102.19.16.16,247250,247335,40738,40754,ref-mek.00006.00003.00007.00033,ref-mek.00006.00003.00007.00050,144086,144128,25359,25367,ref-bible.00102.00019.00016.00008,ref-bible.00102.00019.00016.00016,ברקים זה מזה וענן כבד על ההר זה ערפל שנאמר ומשה נגש אל הערפל וקול שופר חזק מאד ,וברקים וענן כבד על ההר וקל שפר חזק מאד ,ref-bible
3433,ref-mek.6.3.7.206-ref-mek.6.3.7.211,ref-bible.0102.4.30.11-ref-bible.0102.4.31.2,248143,248180,40885,40890,ref-mek.00006.00003.00007.00206,ref-mek.00006.00003.00007.00211,112998,113033,20167,20172,ref-bible.00102.00004.00030.00011,ref-bible.00102.00004.00031.00002,ויעש האותות לעיני העם ויאמן העם ,ויעש האתת לעיני העם ויאמן העם ,ref-bible
3434,ref-mek.6.3.7.226-ref-mek.6.3.7.230,ref-bible.0301.8.3.1-ref-bible.0301.8.3.5,248242,248271,40898,40902,ref-mek.00006.00003.00007.00226,ref-mek.00006.00003.00007.00230,1155733,1155760,195650,195654,ref-bible.00301.00008.00003.00001,ref-bible.00301.00008.00003.00005,מפי עוללים ויונקים יסדת עוז ,מפי עוללים וינקים יסדת עז ,ref-bible
